time,downrange,horizontal_velocity,vertical_velocity,altitude
70,24.801212370807278,2466.962504781943,745.0000000000001,21.4
71,26.049564576614795,2526.4463184481083,745.0000000000001,21.9
72,28.636888940430097,2648.2024091825006,745.0000000000001,22.9
73,31.62006900083206,2775.761337002877,745.0000000000001,24.0
74,33.02398605125028,2839.906864670037,745.0000000000001,24.5
75,34.45943636273329,2901.894381262006,745.0000000000001,25.0
76,36.21976335787877,2965.8622692228982,745.0000000000001,25.6
77,39.55527281095667,3098.700372736932,745.0000000000001,26.7
78,43.0389907731911,3235.3322858711126,745.0000000000001,27.8
79,45.0014204040539,3306.099817004925,745.0000000000001,28.4
80,47.00721023001853,3379.8662695438115,745.0000000000001,29.0
81,49.0575444592713,3454.581161298718,745.0000000000001,29.6
82,51.50151864742731,3528.202233432772,745.0000000000001,30.3
83,53.640506647051346,3601.757765314042,745.0000000000001,30.9
84,58.053832479966424,3753.7852895444084,745.0000000000001,32.1
85,60.70859060332313,3831.2379200462087,745.0000000000001,32.8
86,63.03085743503627,3909.6515189975694,745.0000000000001,33.4
87,65.79539503045312,3989.0273250505566,745.0000000000001,34.1
88,68.21230321157753,4067.333278697481,745.0000000000001,34.7
89,71.08789327491078,4148.638330826152,745.0000000000001,35.4
90,74.0218009844287,4233.955124939328,745.0000000000001,36.1
91,77.0150572136849,4318.205530078438,745.0000000000001,36.8
92,80.06798204807765,4404.436853900848,745.0000000000001,37.5
93,83.62641074630298,4491.6348916625,745.0000000000001,38.3
94,86.80070401913147,4577.7744592760355,745.0000000000001,39.0
95,90.03598922436234,4665.897555669219,745.0000000000001,39.7
96,100.59261925495973,4931.038835782983,745.0000000000001,41.9
97,104.57546901102704,5026.085554385241,745.0000000000001,42.7
98,108.63312804701135,5118.0620355755755,745.0000000000001,43.5
99,116.97961071391356,5315.0412980521605,745.0000000000001,45.1
100,121.27159317611986,5414.914857463619,745.5555555555557,45.9
101,130.6440819799186,5611.542558770172,746.6666666666667,47.6
102,135.17515968953867,5716.151715280024,748.8888888888889,48.4
103,105.76395025389458,5817.655906541189,751.5555555555557,43.3
104,146.27980746960367,5926.070822649838,755.2222222222223,50.2
105,151.6625100539239,6035.490475839608,758.7777777777778,51.1
106,157.14322613550874,6143.878594348913,762.388888888889,52.0
107,168.40411699233886,6368.222357684566,764.9444444444446,53.8
108,174.18840287726633,6485.746275487501,767.5,54.7
109,180.73243031123738,6602.308592454612,769.5,55.7
110,187.39449437175065,6721.819528571959,771.9444444444446,56.7
111,193.49611743352602,6837.342830928863,773.8888888888891,57.6
112,200.38766329084535,6945.748883709773,776.3333333333335,58.6
113,214.48612893804892,7152.716763493815,778.8888888888891,60.6
114,221.69296902651735,7260.963413443013,782.4444444444446,61.6
115,236.42867398303747,7474.74154307709,786.4444444444446,63.6
116,244.71259922466803,7586.940714432991,790.3888888888891,64.7
117,252.3546732816047,7697.207399440397,793.5000000000002,65.7
118,260.8701396429593,7785.458712113545,795.5555555555558,66.8
119,268.6680924418062,7810.44688558018,796.9444444444446,67.8
120,277.25730703223616,7806.306915201387,798.1111111111113,68.9
121,285.05802831604285,7795.135652412097,799.2222222222224,69.9
122,301.3970707867765,7765.857176858072,800.4444444444446,72.0
123,309.1548251979537,7749.65164549628,801.6111111111113,73.0
124,316.8963706782051,7733.439315006544,802.8333333333335,74.0
125,325.08574997795245,7718.219741120502,804.1666666666667,75.06
126,332.3332475276358,7701.9878113973655,805.5555555555557,76.0
127,339.257721138199,7685.731323187289,807.1666666666667,76.9
128,346.9398601331716,7678.54666675799,808.5555555555557,77.9
129,354.6208562555678,7683.445578034459,809.7777777777778,78.9
130,361.5399980865211,7692.425157417467,810.4444444444446,79.8
131,369.2374304169954,7702.439503531044,810.8333333333334,80.8
132,376.94589134237845,7714.482347235132,811.0555555555557,81.8
133,383.89434204662075,7726.519217747551,811.3333333333335,82.7
134,390.8536206339942,7738.544309749129,811.7222222222224,83.6
135,397.82371914077606,7750.563483099507,812.1666666666667,84.5
136,405.5802892602002,7762.576755748628,812.6666666666667,85.5
137,412.5724615052333,7775.583788769358,813.2777777777778,86.4
138,419.5763348226004,7788.5791387132995,814.0000000000001,87.3
139,427.3719056269735,7802.56247003287,814.8888888888891,88.3
140,434.4000544954342,7815.546126546297,815.7222222222224,89.2
141,441.439891246787,7828.535543126824,816.5,90.1
142,448.49187610151984,7842.54191183502,817.1666666666669,91.0
143,455.55646404993416,7856.542417974468,817.8888888888889,91.9
144,469.72260380709827,7883.612867763449,818.6111111111112,93.7
145,476.0350965049148,7897.618876777956,819.2777777777778,94.5
146,483.1497189342022,7912.653188305112,819.7222222222224,95.4
147,490.2774197720551,7926.68200692376,820.1666666666667,96.3
148,496.6243745578285,7940.704957509895,820.6666666666667,97.1
149,503.77776394580206,7955.715904653431,821.3333333333334,98.0
150,510.1483455927164,7970.738212632566,821.8888888888891,98.8
151,527.7181995320769,8001.856277695126,822.3333333333335,101.0
152,551.8156871105988,8063.135441319446,822.7222222222224,104.0
153,559.8878522051771,8081.194747837051,823.0555555555557,105.0
154,567.9775767141157,8098.25427004007,823.3333333333335,106.0
155,567.9775767141157,8115.330445946954,823.4444444444446,106.0
156,576.1019504571948,8133.417040211328,823.5000000000002,107.0
157,584.2444134089978,8151.508863394555,823.5000000000002,108.0
158,592.4049735808024,8169.6114802146085,823.3888888888889,109.0
159,600.5926925710428,8205.826500266085,823.0555555555557,110.0
160,608.8075919212861,8223.972200220524,822.5,111.0
161,625.2917759622719,8260.211840765403,821.8888888888891,113.0
162,633.5615704369288,8279.377108548417,821.1666666666669,114.0
163,633.5615704369288,8297.564138883707,820.1666666666667,114.0
164,641.8682768474799,8315.848682218524,818.1666666666667,115.0
165,650.1937965238945,8335.190670610487,815.6111111111112,116.0
166,658.5391836942825,8355.583670165466,812.5555555555557,117.0
167,658.5391836942825,8374.883034930424,810.388888888889,117.0
168,666.9236860178027,8394.121612109804,808.8333333333335,118.0
169,675.3278938678768,8414.294088038521,808.0000000000001,119.0
170,683.7517714573609,8433.461090929526,807.1666666666667,120.0
171,683.7517714573609,8453.690064144608,805.7222222222223,120.0
172,709.2034987059594,8514.12810158779,803.9444444444446,123.0
173,709.2034987059594,8534.441557088432,801.5555555555557,123.0
174,717.748572139963,8555.705310918787,799.7222222222223,124.0
175,726.314421825966,8575.994061087173,797.5555555555557,125.0
176,726.314421825966,8597.269761850252,795.5555555555557,125.0
177,734.92234898537,8618.584556957836,793.1111111111112,126.0
178,743.5520664858341,8640.8504439703,791.2222222222224,127.0
179,752.2140776880001,8683.171960361598,789.6111111111113,128.0
180,760.9083553395798,8705.383342797819,788.2777777777779,129.0
181,769.6243467172088,8726.599412460477,786.8333333333335,130.0
182,769.6243467172088,8747.849107066262,785.0000000000001,130.0
183,787.1644140297237,8792.218205448624,782.8333333333335,132.0
184,795.9788293941531,8836.612523410138,780.3333333333335,133.0
185,822.6244779660358,8927.15319117833,778.1111111111112,136.0
186,831.574809318685,8973.50951411988,776.0000000000002,137.0
187,840.5604496321911,8997.771112892347,774.0000000000002,138.0
188,849.5939431459351,9069.21591459568,771.8333333333334,139.0
189,858.6752894444188,9093.476682371793,769.7777777777778,140.0
190,867.780893249839,9117.730928468476,767.7777777777778,141.0
191,867.780893249839,9141.97408713657,765.888888888889,141.0
192,886.1382565249481,9215.389187972609,763.9444444444446,143.0
193,895.3662733295868,9240.64442130459,761.8888888888889,144.0
194,895.3662733295868,9265.95701052987,759.1111111111111,144.0
195,904.6444176217208,9290.331573738367,755.5,145.0
196,913.9469661794916,9314.765541803263,751.1111111111111,146.0
197,913.9469661794916,9340.189504085141,746.8333333333335,146.0
198,923.2998369016469,9365.551940225505,743.2777777777778,147.0
199,923.2998369016469,9391.85289226785,740.5000000000001,147.0
200,932.7048455514185,9418.164407275397,737.5555555555557,148.0
201,942.1362054164955,9444.555322878552,733.5555555555557,149.0
202,951.6075346608827,9498.103165895809,728.5000000000001,150.0
203,951.6075346608827,9524.560449175595,723.5000000000001,150.0
204,961.1452877318633,9550.94569278578,719.3888888888889,151.0
205,970.7234485033202,9605.375850128,715.6666666666667,152.0
206,980.3425057403002,9632.73862383184,711.7777777777778,153.0
207,980.3425057403002,9660.175083241964,706.8333333333335,153.0
208,990.0163824733198,9687.578382797195,702.2777777777778,154.0
209,990.0163824733198,9715.947936539982,698.1666666666667,154.0
210,999.7459783224422,9743.243761704825,695.0,155.0
211,999.7459783224422,9770.57623858238,691.2777777777778,155.0
212,1009.530741830238,9798.950777009082,686.9444444444446,156.0
213,1009.530741830238,9827.39254686612,681.5839858742457,156.0
214,1019.3864179209032,9883.95963446447,675.2710154278552,157.0
215,1029.2851222037555,9913.448931240333,669.048793205633,158.0
216,1039.2273147649212,9970.9361910907,663.6870295536096,159.0
217,1049.2129141234811,10000.262526029313,659.7222222222223,160.0
218,1049.2129141234811,10030.600725459082,655.5555555555557,160.0
219,1059.2581792260426,10059.929479663486,651.4444444444446,161.0
220,1059.2581792260426,10090.295900878426,646.7222222222224,161.0
221,1069.363660234702,10120.666116440258,641.870983561396,162.0
222,1069.363660234702,10151.089913578537,636.0932057836183,162.0
223,1079.5294385766258,10180.46677026965,630.9487613391738,163.0
224,1079.5294385766258,10210.791959490703,626.6,163.0
225,1089.7558606244797,10242.052136217022,623.288888888889,164.0
226,1089.7558606244797,10272.333993857386,619.5444444444445,164.0
227,1100.043848210779,10303.641178740985,615.3555555555556,165.0
228,1100.043848210779,10334.94809904126,611.1111111111112,165.0
229,1110.395434400716,10368.224280832968,607.3888888888889,166.0
230,1110.395434400716,10398.466510280836,604.1111111111112,166.0
231,1120.8100336657626,10430.732019812214,600.4444444444445,167.0
232,1120.8100336657626,10455.983228943638,596.7777777777778,167.0
233,1120.8100336657626,10494.24330184864,593.2777777777778,167.0
234,1131.3198875378907,10525.464442407996,590.2222222222223,168.0
235,1131.3198875378907,10557.709649064545,586.7222222222223,168.0
236,1141.8937352871872,10589.985849528312,582.6111111111111,169.0
237,1141.8937352871872,10622.255761802,578.5555555555555,169.0
238,1152.5326116606504,10655.496985124626,575.0,170.0
239,1152.5326116606504,10687.704384010629,572.0,170.0
240,1163.2369326696064,10720.937633901243,568.5,171.0
241,1163.2369326696064,10754.194565377735,564.5,171.0
242,1174.0082663851624,10788.472865734582,560.0555555555555,172.0
243,1174.0082663851624,10823.743197791067,555.7222222222223,172.0
244,1174.0082663851624,10858.003119819039,551.5,172.0
245,1184.8833978332116,10892.259776279237,547.2777777777778,173.0
246,1184.8833978332116,10926.513197886152,543.0555555555557,173.0
247,1195.8270252106329,10960.741556956586,539.2777777777778,174.0
248,1195.8270252106329,10994.937420310458,536.1111111111112,174.0
249,1206.8395620249858,11030.136208394884,532.8641705501585,175.0
250,1206.8395620249858,11065.437879044955,527.4168607440162,175.0
251,1206.8395620249858,11101.90496515687,518.3648759563661,175.0
252,1217.9596973921975,11138.36576926694,509.2229276284297,176.0
253,1217.9596973921975,11172.697911981577,502.6702374345722,176.0
254,1229.150473169907,11208.853643437405,500.00000000000006,177.0
255,1229.150473169907,11242.985959430467,497.7777777777778,177.0
256,1240.4115500148414,11279.167730438183,494.44444444444446,178.0
257,1240.4115500148414,11315.3955299848,490.0,178.0
258,1240.4115500148414,11352.621054297071,485.55555555555566,178.0
259,1251.7822817834062,11388.842482832284,481.1111111111112,179.0
260,1251.7822817834062,11426.067473059727,476.52712523686495,179.0
261,1263.2264682436505,11462.305447429233,471.527125236865,180.0
262,1263.2264682436505,11498.517198721918,467.08268079242055,180.0
263,1263.2264682436505,11536.699624338939,463.3333333333334,180.0
264,1274.782249610491,11574.863109341726,460.0,181.0
265,1274.782249610491,11613.002705566987,457.2222222222223,181.0
266,1274.782249610491,11650.11828266134,455.00000000000006,181.0
267,1286.4519258539924,11689.234204341645,452.7777777777778,182.0
268,1286.4519258539924,11728.391564547886,449.44444444444446,182.0
269,1298.1999056280295,11767.567983526314,445.55555555555566,183.0
270,1298.1999056280295,11806.762722594807,441.1111111111112,183.0
271,1298.1999056280295,11845.959651667417,436.527125236865,183.0
272,1310.0649694388844,11884.16797004253,431.527125236865,184.0
273,1310.0649694388844,11924.354254372316,427.08268079242055,184.0
274,1310.0649694388844,11964.493395454592,423.8888888888889,184.0
275,1322.049023914942,12003.615556660367,421.1111111111112,185.0
276,1322.049023914942,12043.736887786208,418.3333333333334,185.0
277,1322.049023914942,12084.895523026633,414.44444444444446,185.0
278,1334.1539973080671,12125.051263223693,410.55555555555566,186.0
279,1334.1539973080671,12166.205292621944,406.66666666666674,186.0
280,1346.3407601219626,12207.32033516906,403.88888888888897,187.0
281,1346.3407601219626,12249.452691729275,400.5555555555556,187.0
282,1346.3407601219626,12289.604641279206,396.527125236865,187.0
283,1358.650470944628,12329.817004051802,390.52355446895916,188.0
284,1358.650470944628,12371.101075694049,382.08268079242015,188.0
285,1358.650470944628,12414.387710323139,373.33333333333303,188.0
286,1371.0859768782382,12456.624156896809,366.00357076790556,189.0
287,1371.0859768782382,12498.768468222068,361.6666666666667,189.0
288,1371.0859768782382,12539.865380674231,358.8888888888889,189.0
289,1371.0859768782382,12582.961848330591,356.11111111111114,189.0
290,1383.6904863259322,12626.057047057706,353.33333333333337,190.0
291,1383.6904863259322,12669.166349843228,350.00000000000006,190.0
292,1383.6904863259322,12712.274038197187,346.6666666666667,190.0
293,1396.4248061080148,12756.365525967762,343.8888888888889,191.0
294,1396.4248061080148,12801.456136310297,341.11111111111114,191.0
295,1396.4248061080148,12846.53086716362,338.8888888888889,191.0
296,1409.2933809663057,12890.618849418659,336.11111111111114,192.0
297,1409.2933809663057,12935.69164018208,333.8888888888889,192.0
298,1409.2933809663057,12980.777728321935,331.11111111111114,192.0
299,1422.2972013036272,13026.862946320662,328.33333333333337,193.0
300,1422.2972013036272,13071.97428862485,324.44444444444446,193.0
301,1422.2972013036272,13118.08401161551,320.55555555555566,193.0
302,1422.2972013036272,13164.191818042695,316.6666666666667,193.0
303,1435.4844328994725,13210.271373648313,313.8888888888889,194.0
304,1435.4844328994725,13257.350069925107,311.11111111111114,194.0
305,1435.4844328994725,13304.414743021242,308.8888888888889,194.0
306,1448.8123859407128,13351.491339459211,306.11111111111114,195.0
307,1448.8123859407128,13396.553718893896,303.8888888888889,195.0
308,1448.8123859407128,13444.628522155806,301.11111111111114,195.0
309,1448.8123859407128,13491.68968039581,298.8888888888889,195.0
310,1462.3281120060483,13539.762450274988,296.11111111111114,196.0
311,1462.3281120060483,13588.822366967184,293.8888888888889,196.0
312,1462.3281120060483,13637.893360815946,291.11111111111114,196.0
313,1475.9910404384937,13687.96350407499,288.33333333333337,197.0
314,1475.9910404384937,13736.055196380972,284.44444444444446,197.0
315,1475.9910404384937,13785.156654895149,280.0,197.0
316,1475.9910404384937,13835.256164444607,275.5555555555556,197.0
317,1489.8513344182968,13885.331795161697,272.2222222222223,198.0
318,1489.8513344182968,13934.384414103122,270.00000000000006,198.0
319,1489.8513344182968,13986.42621337639,268.33333333333337,198.0
320,1489.8513344182968,14037.467324588468,266.6666666666667,198.0
321,1503.9128217856414,14085.50741010064,265.0,199.0
322,1503.9128217856414,14130.54650590541,263.33333333333337,199.0
323,1503.9128217856414,14187.59743535368,261.11111111111114,199.0
324,1503.9128217856414,14238.646619086025,258.8888888888889,199.0
325,1518.177997792707,14291.705395045248,256.11111111111114,200.0
326,1518.177997792707,14344.753376482246,253.88888888888894,200.0
327,1518.177997792707,14395.81005743951,251.11111111111114,200.0
328,1518.177997792707,14450.856836914123,248.8888888888889,200.0
329,1518.177997792707,14504.912213487803,246.11111111111114,200.0
330,1532.7094325058538,14557.95721280553,243.8888888888889,201.0
331,1532.7094325058538,14611.001547540203,241.66666666666669,201.0
332,1532.7094325058538,14665.036276804773,240.00000000000006,201.0
333,1532.7094325058538,14719.070562444567,238.33333333333334,201.0
334,1547.4560245003956,14774.113426639511,236.11111111111114,202.0
335,1547.4560245003956,14828.15551535842,233.8888888888889,202.0
336,1547.4560245003956,14884.205845604292,231.11111111111114,202.0
337,1547.4560245003956,14940.246780978661,228.8888888888889,202.0
338,1547.4560245003956,14994.28685273902,226.66666666666669,202.0
339,1562.4798230552296,15053.310256928808,225.5555555555556,203.0
340,1562.4798230552296,15110.333176053995,224.4444444444445,203.0
341,1562.4798230552296,15168.355949878754,223.33333333333334,203.0
342,1562.4798230552296,15226.386567038448,221.66666666666669,203.0
343,1562.4798230552296,15284.41677003084,220.00000000000003,203.0
344,1577.792754671394,15341.446462297992,218.33333333333337,204.0
345,1577.792754671394,15399.483659774256,216.11111111111114,204.0
346,1577.792754671394,15457.520258541144,213.8888888888889,204.0
347,1577.792754671394,15516.563926938381,211.11111111111114,204.0
348,1577.792754671394,15576.599418104672,208.8888888888889,204.0
349,1593.3998715846164,15637.634408339674,206.66666666666669,205.0
350,1593.3998715846164,15695.661311330594,205.00000000000003,205.0
351,1593.3998715846164,15755.688006417096,203.33333333333337,205.0
352,1593.3998715846164,15816.721478264313,201.11111111111114,205.0
353,1593.3998715846164,15877.754381834873,198.8888888888889,205.0
354,1609.3071454842843,15936.793417500861,196.11111111111114,206.0
355,1609.3071454842843,15999.825252132145,193.8888888888889,206.0
356,1609.3071454842843,16062.856529549434,191.66666666666669,206.0
357,1609.3071454842843,16123.88058129928,190.00000000000003,206.0
358,1609.3071454842843,16185.904347782225,188.33333333333334,206.0
359,1609.3071454842843,16248.934200565925,186.11111111111114,206.0
360,1625.5880943763163,16312.963583498347,183.8888888888889,207.0
361,1625.5880943763163,16378.99255821988,181.66666666666669,207.0
362,1625.5880943763163,16445.014928542936,180.00000000000003,207.0
363,1625.5880943763163,16510.036893424018,178.33333333333334,207.0
364,1625.5880943763163,16572.058347981063,176.66666666666669,207.0
365,1625.5880943763163,16639.079752197835,175.00000000000003,207.0
366,1642.260184634717,16705.100764603474,173.33333333333334,208.0
367,1642.260184634717,16773.127227433004,171.11111111111114,208.0
368,1642.260184634717,16832.15273050984,168.8888888888889,208.0
369,1642.260184634717,16907.17854114702,166.66666666666669,208.0
370,1642.260184634717,16975.198113718732,165.00000000000003,208.0
371,1642.260184634717,17043.217367100093,163.33333333333334,208.0
372,1642.260184634717,17111.236305097562,161.66666666666669,208.0
373,1659.4059302746782,17180.254974825024,160.00000000000003,209.0
374,1659.4059302746782,17249.27333413079,158.33333333333334,209.0
375,1659.4059302746782,17317.291345806814,156.66666666666669,209.0
376,1659.4059302746782,17389.30921572217,155.0,209.0
377,1659.4059302746782,17460.32674061081,153.33333333333334,209.0
378,1659.4059302746782,17529.34868818858,151.11111111111114,209.0
379,1659.4059302746782,17599.370218810825,148.88888888888889,209.0
380,1677.0423111026328,17673.391437098,146.66666666666669,210.0
381,1677.0423111026328,17744.407569710518,145.0,210.0
382,1677.0423111026328,17812.423320692655,143.33333333333334,210.0
383,1677.0423111026328,17892.439172889637,141.66666666666669,210.0
384,1677.0423111026328,17966.45454729452,140.0,210.0
385,1677.0423111026328,18041.469670979935,138.33333333333334,210.0
386,1677.0423111026328,18114.484459189618,136.66666666666669,210.0
387,1677.0423111026328,18187.494843747943,135.55555555555557,210.0
388,1695.2688111310783,18265.505213143108,134.44444444444449,211.0
389,1695.2688111310783,18420.517452618486,133.33333333333334,211.0
390,1695.2688111310783,18815.539319639203,131.66666666666669,211.0
391,1714.2463600464503,19139.55851110469,130.0,212.0
392,1714.2463600464503,19220.571572030723,128.33333333333337,212.0
393,1714.2463600464503,19467.58792340632,126.66666666666669,212.0
394,1733.8324557696708,19704.603523034915,125.00000000000001,213.0
395,1733.8324557696708,19780.61550834273,123.33333333333336,213.0
396,1733.8324557696708,19858.627299544703,121.66666666666669,213.0
397,1733.8324557696708,19937.63887725926,120.00000000000003,213.0
398,1733.8324557696708,20019.650277220684,118.33333333333334,213.0
399,1733.8324557696708,20096.661361750834,116.66666666666669,213.0
400,1733.8324557696708,20178.66913137683,115.55555555555557,213.0
401,1733.8324557696708,20259.676761220446,114.44444444444446,213.0
402,1733.8324557696708,20342.684300641242,113.33333333333334,213.0
403,1733.8324557696708,20423.694733215034,111.66666666666667,213.0
404,1733.8324557696708,20505.70496227818,110.00000000000001,213.0
405,1754.3841658074628,20597.71511330538,108.33333333333336,214.0
406,1754.3841658074628,20670.724787056264,106.66666666666669,214.0
407,1754.3841658074628,20755.73159454254,105.55555555555557,214.0
408,1754.3841658074628,20837.73824958037,104.44444444444446,214.0
409,1754.3841658074628,20920.74480562827,103.33333333333334,214.0
410,1754.3841658074628,21007.7539943919,101.66666666666669,214.0
411,1754.3841658074628,21089.762919482997,100.0,214.0
412,1754.3841658074628,21173.77166580285,98.33333333333334,214.0
413,1754.3841658074628,21260.78024333904,96.66666666666667,214.0
414,1754.3841658074628,21348.78615134365,95.55555555555557,214.0
415,1754.3841658074628,21437.79196295443,94.44444444444446,214.0
416,1754.3841658074628,21528.797687954822,93.33333333333334,214.0
417,1754.3841658074628,21618.80566132695,91.66666666666667,214.0
418,1754.3841658074628,21708.81113030739,90.55555555555557,214.0
419,1754.3841658074628,21798.81649749266,89.44444444444444,214.0
420,1776.2294849504908,21891.82178856347,88.33333333333334,215.0
421,1776.2294849504908,21986.829191333818,86.66666666666667,215.0
422,1776.2294849504908,22083.834274122633,85.55555555555557,215.0
423,1776.2294849504908,22179.83924954828,84.44444444444446,215.0
424,1776.2294849504908,22269.844084670993,83.33333333333334,215.0
425,1776.2294849504908,22364.850894999403,81.66666666666667,215.0
426,1776.2294849504908,22461.855551188757,80.55555555555557,215.0
427,1776.2294849504908,22558.8581492947,80.00000000000001,215.0
428,1776.2294849504908,22657.85876908937,80.00000000000001,215.0
429,1776.2294849504908,22755.859377312034,80.00000000000001,215.0
430,1776.2294849504908,22855.859992570833,80.00000000000001,215.0
431,1776.2294849504908,22958.862549792117,79.44444444444446,215.0
432,1776.2294849504908,23062.86697028123,78.33333333333334,215.0
433,1776.2294849504908,23164.87313201223,76.66666666666667,215.0
434,1776.2294849504908,23267.877328154038,75.55555555555557,215.0
435,1776.2294849504908,23371.879663390362,75.00000000000001,215.0
436,1776.2294849504908,23476.88020159408,75.00000000000001,215.0
437,1776.2294849504908,23597.882575025484,74.44444444444444,215.0
438,1776.2294849504908,23690.886501400117,73.33333333333334,215.0
439,1776.2294849504908,23793.89207105237,71.66666666666667,215.0
440,1800.0783789225834,23903.895873132904,70.55555555555557,216.0
441,1800.0783789225834,24014.8979802122,70.0,216.0
442,1800.0783789225834,24126.90005925203,69.44444444444444,216.0
443,1800.0783789225834,24235.903666988685,68.33333333333334,216.0
444,1800.0783789225834,24348.908734387987,66.66666666666667,216.0
445,1800.0783789225834,24459.9121517052,65.55555555555557,216.0
446,1800.0783789225834,24571.91402801174,65.0,216.0
447,1800.0783789225834,24685.91588160302,64.44444444444446,216.0
448,1800.0783789225834,24810.919166546184,63.333333333333336,216.0
449,1800.0783789225834,24930.923733833493,61.66666666666668,216.0
450,1800.0783789225834,25051.926812616457,60.55555555555556,216.0
451,1800.0783789225834,25171.92849187364,60.000000000000014,216.0
452,1800.0783789225834,25291.93014299274,59.44444444444446,216.0
453,1800.0783789225834,25414.933055631333,58.33333333333334,216.0
454,1800.0783789225834,25538.937133108902,56.66666666666667,216.0
455,1800.0783789225834,25663.939868622023,55.55555555555556,216.0
456,1800.0783789225834,25790.94135544494,55.00000000000001,216.0
457,1800.0783789225834,25922.941654063878,55.00000000000001,216.0
458,1800.0783789225834,26050.94310773545,54.44444444444446,216.0
459,1800.0783789225834,26183.94568348238,53.33333333333334,216.0
460,1800.0783789225834,26316.949282839672,51.66666666666667,216.0
461,1800.0783789225834,26452.951690422044,50.55555555555556,216.0
