time,altitude,speed
00:03:30,116,8375
00:03:31,117,8395
00:03:32,117,8414
00:03:33,118,8433
00:03:34,119,8453
00:03:35,120,8472
00:03:36,120,8492
00:03:39,123,8552
00:03:40,123,8572
00:03:41,124,8593
00:03:42,125,8613
00:03:43,125,8634
00:03:44,126,8655
00:03:45,127,8677
00:03:47,128,8719
00:03:48,129,8741
00:03:49,130,8762
00:03:50,130,8783
00:03:52,132,8827
00:03:54,133,8871
00:03:58,136,8961
00:04:00,137,9007
00:04:01,138,9031
00:04:04,139,9102
00:04:05,140,9126
00:04:06,141,9150
00:04:07,141,9174
00:04:10,143,9247
00:04:11,144,9272
00:04:12,144,9297
00:04:13,145,9321
00:04:14,146,9345
00:04:15,146,9370
00:04:16,147,9395
00:04:17,147,9421
00:04:18,148,9447
00:04:19,149,9473
00:04:21,150,9526
00:04:22,150,9552
00:04:23,151,9578
00:04:25,152,9632
00:04:26,153,9659
00:04:27,153,9686
00:04:28,154,9713
00:04:29,154,9741
00:04:30,155,9768
00:04:31,155,9795
00:04:32,156,9823
00:04:33,156,9851
00:04:35,157,9907
00:04:36,158,9936
00:04:38,159,9993
00:04:39,160,10022
00:04:40,160,10052
00:04:41,161,10081
00:04:42,161,10111
00:04:43,162,10141
00:04:44,162,10171
00:04:45,163,10200
00:04:46,163,10230
00:04:47,164,10261
00:04:48,164,10291
00:04:49,165,10322
00:04:50,165,10353
00:04:51,166,10386
00:04:52,166,10416
00:04:53,167,10448
00:04:54,167,10473
00:04:55,167,10511
00:04:56,168,10542
00:04:57,168,10574
00:04:58,169,10606
00:04:59,169,10638
00:05:00,170,10671
00:05:01,170,10703
00:05:02,171,10736
00:05:03,171,10769
00:05:04,172,10803
00:05:05,172,10838
00:05:06,172,10872
00:05:07,173,10906
00:05:08,173,10940
00:05:09,174,10974
00:05:10,174,11008
00:05:11,175,11043
00:05:12,175,11078
00:05:13,175,11114
00:05:14,176,11150
00:05:15,176,11184
00:05:16,177,11220
00:05:17,177,11254
00:05:18,178,11290
00:05:19,178,11326
00:05:20,178,11363
00:05:21,179,11399
00:05:22,179,11436
00:05:23,180,11472
00:05:24,180,11508
00:05:25,180,11546
00:05:26,181,11584
00:05:27,181,11622
00:05:28,181,11659
00:05:29,182,11698
00:05:30,182,11737
00:05:31,183,11776
00:05:32,183,11815
00:05:33,183,11854
00:05:34,184,11892
00:05:35,184,11932
00:05:36,184,11972
00:05:37,185,12011
00:05:38,185,12051
00:05:39,185,12092
00:05:40,186,12132
00:05:41,186,12173
00:05:42,187,12214
00:05:43,187,12256
00:05:44,187,12296
00:05:45,188,12336
00:05:46,188,12377
00:05:47,188,12420
00:05:48,189,12462
00:05:49,189,12504
00:05:50,189,12545
00:05:51,189,12588
00:05:52,190,12631
00:05:53,190,12674
00:05:54,190,12717
00:05:55,191,12761
00:05:56,191,12806
00:05:57,191,12851
00:05:58,192,12895
00:05:59,192,12940
00:06:00,192,12985
00:06:01,193,13031
00:06:02,193,13076
00:06:03,193,13122
00:06:04,193,13168
00:06:05,194,13214
00:06:06,194,13261
00:06:07,194,13308
00:06:08,195,13355
00:06:09,195,13400
00:06:10,195,13448
00:06:11,195,13495
00:06:12,196,13543
00:06:13,196,13592
00:06:14,196,13641
00:06:15,197,13691
00:06:16,197,13739
00:06:17,197,13788
00:06:18,197,13838
00:06:19,198,13888
00:06:20,198,13937
00:06:21,198,13989
00:06:22,198,14040
00:06:23,199,14088
00:06:24,199,14133
00:06:25,199,14190
00:06:26,199,14241
00:06:27,200,14294
00:06:28,200,14347
00:06:29,200,14398
00:06:30,200,14453
00:06:31,200,14507
00:06:32,201,14560
00:06:33,201,14613
00:06:34,201,14667
00:06:35,201,14721
00:06:36,202,14776
00:06:37,202,14830
00:06:38,202,14886
00:06:39,202,14942
00:06:40,202,14996
00:06:41,203,15055
00:06:42,203,15112
00:06:43,203,15170
00:06:44,203,15228
00:06:45,203,15286
00:06:46,204,15343
00:06:47,204,15401
00:06:48,204,15459
00:06:49,204,15518
00:06:50,204,15578
00:06:51,205,15639
00:06:52,205,15697
00:06:53,205,15757
00:06:54,205,15818
00:06:55,205,15879
00:06:56,206,15938
00:06:57,206,16001
00:06:58,206,16064
00:06:59,206,16125
00:07:00,206,16187
00:07:01,206,16250
00:07:02,207,16314
00:07:03,207,16380
00:07:04,207,16446
00:07:05,207,16511
00:07:06,207,16573
00:07:07,207,16640
00:07:08,208,16706
00:07:09,208,16774
00:07:10,208,16833
00:07:11,208,16908
00:07:12,208,16976
00:07:13,208,17044
00:07:14,208,17112
00:07:15,209,17181
00:07:16,209,17250
00:07:17,209,17318
00:07:18,209,17390
00:07:19,209,17461
00:07:20,209,17530
00:07:21,209,17600
00:07:22,210,17674
00:07:23,210,17745
00:07:24,210,17813
00:07:25,210,17893
00:07:26,210,17967
00:07:27,210,18042
00:07:28,210,18115
00:07:29,210,18188
00:07:30,211,18266
00:07:32,211,18421
00:07:37,211,18816
00:07:41,212,19140
00:07:42,212,19221
00:07:45,212,19468
00:07:48,213,19705
00:07:49,213,19781
00:07:50,213,19859
00:07:51,213,19938
00:07:52,213,20020
00:07:53,213,20097
00:07:54,213,20179
00:07:55,213,20260
00:07:56,213,20343
00:07:57,213,20424
00:07:58,213,20506
00:07:59,214,20598
00:08:00,214,20671
00:08:01,214,20756
00:08:02,214,20838
00:08:03,214,20921
00:08:04,214,21008
00:08:05,214,21090
00:08:06,214,21174
00:08:07,214,21261
00:08:08,214,21349
00:08:09,214,21438
00:08:10,214,21529
00:08:11,214,21619
00:08:12,214,21709
00:08:13,214,21799
00:08:14,215,21892
00:08:15,215,21987
00:08:16,215,22084
00:08:17,215,22180
00:08:18,215,22270
00:08:19,215,22365
00:08:20,215,22462
00:08:21,215,22559
00:08:22,215,22658
00:08:23,215,22756
00:08:24,215,22856
00:08:25,215,22959
00:08:26,215,23063
00:08:27,215,23165
00:08:28,215,23268
00:08:29,215,23372
00:08:30,215,23477
00:08:31,215,23598
00:08:32,215,23691
00:08:33,215,23794
00:08:34,216,23904
00:08:35,216,24015
00:08:36,216,24127
00:08:37,216,24236
00:08:38,216,24349
00:08:39,216,24460
00:08:40,216,24572
00:08:41,216,24686
00:08:42,216,24811
00:08:43,216,24931
00:08:44,216,25052
00:08:45,216,25172
00:08:46,216,25292
00:08:47,216,25415
00:08:48,216,25539
00:08:49,216,25664
00:08:50,216,25791
00:08:51,216,25923
00:08:52,216,26051
00:08:53,216,26184
00:08:54,216,26317
00:08:55,216,26453
00:08:56,216,26588
00:08:57,216,26725
00:08:58,216,26864
00:08:59,216,27003
00:09:00,216,27104
00:09:01,216,27136
00:09:02,216,27146
00:09:03,216,27149
00:09:04,216,27150
00:09:05,216,27150
00:09:06,216,27150
00:09:07,216,27150
00:09:08,216,27150
00:09:09,216,27150
00:09:10,216,27150
00:09:11,216,27150
00:09:12,216,27150
00:09:13,216,27150
00:09:14,216,27150
00:09:15,216,27150
00:09:16,216,27150
00:09:17,216,27150
00:09:18,216,27150
00:09:19,216,27150
00:09:20,216,27150
00:09:21,216,27150
00:09:22,216,27150
00:09:23,216,27150
00:09:24,216,27150
00:09:25,216,27150
00:09:26,216,27150
00:09:27,216,27150
00:09:28,216,27150
00:09:29,216,27149
00:09:30,216,27149
00:09:31,216,27149
00:09:32,216,27149
00:09:33,216,27149
00:09:34,216,27149
00:09:35,216,27149
00:09:36,216,27149
00:09:37,216,27149
00:09:38,216,27149
00:09:39,216,27149
00:09:40,216,27149
00:09:41,216,27149
00:09:42,216,27149
00:09:43,216,27149
00:09:44,216,27149
00:09:45,216,27149
00:09:46,216,27149
00:09:47,216,27149
00:09:48,216,27149
00:09:49,216,27149
00:09:50,216,27149
00:09:51,216,27149
00:09:52,216,27148
00:09:53,216,27148
00:09:54,216,27148
00:09:55,216,27148
00:09:56,216,27148
00:09:57,216,27148
00:09:58,216,27148
00:09:59,216,27148
00:10:00,216,27148
00:10:01,216,27148
00:10:02,216,27148
00:10:03,216,27148
00:10:04,216,27148
00:10:05,217,27148
00:10:06,217,27148
00:10:07,217,27148
00:10:08,217,27148
00:10:09,217,27148
00:10:10,217,27147
00:10:11,217,27147
00:10:12,217,27147
00:10:13,217,27147
00:10:14,217,27147
00:10:15,217,27147
00:10:16,217,27147
00:10:17,217,27147
00:10:18,217,27147
00:10:19,217,27147
00:10:20,217,27147
00:10:21,217,27147
00:10:22,217,27147
00:10:23,217,27147
00:10:24,217,27147
00:10:25,217,27146
00:10:26,217,27146
00:10:27,217,27146
00:10:28,217,27146
00:10:29,217,27146
00:10:30,217,27146
00:10:31,217,27146
00:10:32,217,27146
00:10:33,217,27146
00:10:34,217,27146
00:10:35,217,27146
00:10:36,217,27146
00:10:37,217,27146
00:10:38,217,27146
00:10:39,217,27145
00:10:40,217,27145
00:10:41,217,27145
00:10:42,217,27145
00:10:43,217,27145
00:10:44,217,27145
00:10:45,217,27145
00:10:46,217,27145
00:10:47,217,27145
00:10:48,217,27145
00:10:49,217,27145
00:10:50,217,27145
00:10:51,217,27144
00:10:52,217,27144
00:10:53,217,27144
00:10:54,217,27144
00:10:55,217,27144
00:10:56,217,27144
00:10:57,217,27144
00:10:58,217,27144
00:10:59,217,27144
00:11:00,217,27144
00:11:01,217,27144
00:11:02,217,27144
00:11:03,218,27143
00:11:04,218,27143
00:11:05,218,27143
00:11:06,218,27143
00:11:07,218,27143
00:11:08,218,27143
00:11:09,218,27143
00:11:10,218,27143
00:11:11,218,27143
00:11:12,218,27143
00:11:13,218,27142
00:11:14,218,27142
00:11:15,218,27142
00:11:16,218,27142
00:11:17,218,27142
00:11:18,218,27142
00:11:19,218,27142
00:11:20,218,27142
00:11:21,218,27142
00:11:22,218,27142
00:11:23,218,27141
00:11:24,218,27141
00:11:25,218,27141
00:11:26,218,27141
00:11:27,218,27141
00:11:28,218,27141
00:11:29,218,27141
00:11:30,218,27141
00:11:31,218,27141
00:11:32,218,27141
00:11:33,218,27140
00:11:34,218,27140
00:11:35,218,27140
00:11:36,218,27140
00:11:37,218,27140
00:11:38,218,27140
00:11:39,218,27140
00:11:40,218,27140
00:11:41,218,27140
00:11:42,218,27139
00:11:43,218,27139
00:11:44,218,27139
00:11:45,218,27139
00:11:46,218,27139
00:11:47,218,27139
00:11:48,218,27139
00:11:49,219,27139
00:11:50,219,27139
00:11:51,219,27138
00:11:52,219,27138
00:11:53,219,27138
00:11:54,219,27138
00:11:55,219,27138
00:11:56,219,27138
00:11:58,219,27138
00:11:59,219,27137
