time,horizontal_speed,altitude
307,13396.553718893896,195.0
308,13444.628522155806,195.0
309,13491.68968039581,195.0
310,13539.762450274988,196.0
311,13588.822366967184,196.0
312,13637.893360815946,196.0
313,13687.96350407499,197.0
314,13736.055196380972,197.0
315,13785.156654895149,197.0
316,13835.256164444607,197.0
317,13885.331795161697,198.0
318,13934.384414103122,198.0
319,13986.42621337639,198.0
320,14037.467324588468,198.0
321,14085.50741010064,199.0
322,14130.54650590541,199.0
323,14187.59743535368,199.0
324,14238.646619086025,199.0
325,14291.705395045248,200.0
326,14344.753376482246,200.0
327,14395.81005743951,200.0
328,14450.856836914123,200.0
329,14504.912213487803,200.0
330,14557.95721280553,201.0
331,14611.001547540203,201.0
332,14665.036276804773,201.0
333,14719.070562444567,201.0
334,14774.113426639511,202.0
335,14828.15551535842,202.0
336,14884.205845604292,202.0
337,14940.246780978661,202.0
338,14994.28685273902,202.0
339,15053.310256928808,203.0
340,15110.333176053995,203.0
341,15168.355949878754,203.0
342,15226.386567038448,203.0
343,15284.41677003084,203.0
344,15341.446462297992,204.0
345,15399.483659774256,204.0
346,15457.520258541144,204.0
347,15516.563926938381,204.0
348,15576.599418104672,204.0
349,15637.634408339674,205.0
350,15695.661311330594,205.0
351,15755.688006417096,205.0
352,15816.721478264313,205.0
353,15877.754381834873,205.0
354,15936.793417500861,206.0
355,15999.825252132145,206.0
356,16062.856529549434,206.0
357,16123.88058129928,206.0
358,16185.904347782225,206.0
359,16248.934200565925,206.0
360,16312.963583498347,207.0
361,16378.99255821988,207.0
362,16445.014928542936,207.0
363,16510.036893424018,207.0
364,16572.058347981063,207.0
365,16639.079752197835,207.0
366,16705.100764603474,208.0
367,16773.127227433004,208.0
368,16832.15273050984,208.0
369,16907.17854114702,208.0
370,16975.198113718732,208.0
371,17043.217367100093,208.0
372,17111.236305097562,208.0
373,17180.254974825024,209.0
374,17249.27333413079,209.0
375,17317.291345806814,209.0
376,17389.30921572217,209.0
377,17460.32674061081,209.0
378,17529.34868818858,209.0
379,17599.370218810825,209.0
380,17673.391437098,210.0
381,17744.407569710518,210.0
382,17812.423320692655,210.0
383,17892.439172889637,210.0
384,17966.45454729452,210.0
385,18041.469670979935,210.0
386,18114.484459189618,210.0
387,18187.494843747943,210.0
388,18265.505213143108,211.0
389,18420.517452618486,211.0
390,18815.539319639203,211.0
391,19139.55851110469,212.0
392,19220.571572030723,212.0
393,19467.58792340632,212.0
394,19704.603523034915,213.0
395,19780.61550834273,213.0
396,19858.627299544703,213.0
397,19937.63887725926,213.0
398,20019.650277220684,213.0
399,20096.661361750834,213.0
400,20178.66913137683,213.0
401,20259.676761220446,213.0
402,20342.684300641242,213.0
403,20423.694733215034,213.0
404,20505.70496227818,213.0
405,20597.71511330538,214.0
406,20670.724787056264,214.0
407,20755.73159454254,214.0
408,20837.73824958037,214.0
409,20920.74480562827,214.0
410,21007.7539943919,214.0
411,21089.762919482997,214.0
412,21173.77166580285,214.0
413,21260.78024333904,214.0
414,21348.78615134365,214.0
415,21437.79196295443,214.0
416,21528.797687954822,214.0
417,21618.80566132695,214.0
418,21708.81113030739,214.0
419,21798.81649749266,214.0
420,21891.82178856347,215.0
421,21986.829191333818,215.0
422,22083.834274122633,215.0
423,22179.83924954828,215.0
424,22269.844084670993,215.0
425,22364.850894999403,215.0
426,22461.855551188757,215.0
427,22558.8581492947,215.0
428,22657.85876908937,215.0
429,22755.859377312034,215.0
430,22855.859992570833,215.0
431,22958.862549792117,215.0
432,23062.86697028123,215.0
433,23164.87313201223,215.0
434,23267.877328154038,215.0
435,23371.879663390362,215.0
436,23476.88020159408,215.0
437,23597.882575025484,215.0
438,23690.886501400117,215.0
439,23793.89207105237,215.0
440,23903.895873132904,216.0
441,24014.8979802122,216.0
442,24126.90005925203,216.0
443,24235.903666988685,216.0
444,24348.908734387987,216.0
445,24459.9121517052,216.0
446,24571.91402801174,216.0
447,24685.91588160302,216.0
448,24810.919166546184,216.0
449,24930.923733833493,216.0
450,25051.926812616457,216.0
451,25171.92849187364,216.0
452,25291.93014299274,216.0
453,25414.933055631333,216.0
454,25538.937133108902,216.0
455,25663.939868622023,216.0
456,25790.94135544494,216.0
457,25922.941654063878,216.0
458,26050.94310773545,216.0
459,26183.94568348238,216.0
460,26316.949282839672,216.0
461,26452.951690422044,216.0
462,26587.952986268047,216.0
463,26724.95322727432,216.0
464,26863.954497558872,216.0
465,27002.956743454757,216.0
466,27103.959825498234,216.0
467,27135.961760942948,216.0
468,27145.96270166155,216.0
469,27148.96270578307,216.0
470,27149.96270715671,216.0
471,27149.96362228425,216.0
472,27149.965418435106,216.0
473,27149.968027400857,216.0
474,27149.969709871013,216.0
475,27149.97053405399,216.0
476,27149.97053405399,216.0
477,27149.97053405399,216.0
478,27149.971346868904,216.0
479,27149.972938394534,216.0
480,27149.975240422515,216.0
481,27149.976718267535,216.0
482,27149.97744013796,216.0
483,27149.97744013796,216.0
484,27149.97744013796,216.0
485,27149.97744013796,216.0
486,27149.97744013796,216.0
487,27149.97744013796,216.0
488,27149.978150640323,216.0
489,27149.979537540887,216.0
490,27149.98153263133,216.0
491,27149.982805851363,216.0
492,27149.984033599198,216.0
493,27149.985215874836,216.0
494,27149.986904027945,216.0
495,27148.98797218011,216.0
496,27148.988489444684,216.0
497,27148.988489444684,216.0
498,27148.988489444684,216.0
499,27148.988489444684,216.0
500,27148.988489444684,216.0
501,27148.988489444684,216.0
502,27148.988489444684,216.0
503,27148.9889953408,216.0
504,27148.989973027645,216.0
505,27148.991354294463,216.0
506,27148.992218296717,216.0
507,27148.99263324516,216.0
508,27148.99263324516,216.0
509,27148.99263324516,216.0
510,27148.99263324516,216.0
511,27148.99263324516,216.0
512,27148.99263324516,216.0
513,27148.99263324516,216.0
514,27148.99263324516,216.0
515,27148.99263324516,216.0
516,27148.99263324516,216.0
517,27148.99263324516,216.0
518,27147.993036568656,216.0
519,27147.993809651733,216.0
520,27147.9948840098,216.0
521,27147.995543404144,216.0
522,27147.99585604801,216.0
523,27147.99585604801,216.0
524,27147.99585604801,216.0
525,27147.99585604801,216.0
526,27147.99585604801,216.0
527,27147.99585604801,216.0
528,27147.99585604801,216.0
529,27147.99585604801,216.0
530,27147.99585604801,216.0
531,27147.99585604801,217.0
532,27147.99585604801,217.0
533,27147.995543404144,217.0
534,27147.9948840098,217.0
535,27147.993809651733,217.0
536,27146.99303631215,217.0
537,27146.99263270243,217.0
538,27146.99303631215,217.0
539,27146.993809423704,217.0
540,27146.994883821342,217.0
541,27146.99554323998,217.0
542,27146.995855895362,217.0
543,27146.995855895362,217.0
544,27146.995855895362,217.0
545,27146.995855895362,217.0
546,27146.995855895362,217.0
547,27146.995855895362,217.0
548,27146.995855895362,217.0
549,27146.995855895362,217.0
550,27146.995855895362,217.0
551,27145.9958557427,217.0
552,27145.9958557427,217.0
553,27145.9958557427,217.0
554,27145.9958557427,217.0
555,27145.9958557427,217.0
556,27145.9958557427,217.0
557,27145.9958557427,217.0
558,27145.9958557427,217.0
559,27145.9958557427,217.0
560,27145.9958557427,217.0
561,27145.9958557427,217.0
562,27145.9958557427,217.0
563,27145.9958557427,217.0
564,27145.9958557427,217.0
565,27144.99585559003,217.0
566,27144.99585559003,217.0
567,27144.99585559003,217.0
568,27144.99585559003,217.0
569,27144.99585559003,217.0
570,27144.99585559003,217.0
571,27144.99585559003,217.0
572,27144.99585559003,217.0
573,27144.99585559003,217.0
574,27144.99585559003,217.0
575,27144.99585559003,217.0
576,27144.99585559003,217.0
577,27143.995855437348,217.0
578,27143.995855437348,217.0
579,27143.995855437348,217.0
580,27143.995855437348,217.0
581,27143.995855437348,217.0
582,27143.995855437348,217.0
583,27143.995855437348,217.0
584,27143.995855437348,217.0
585,27143.995855437348,217.0
586,27143.995855437348,217.0
587,27143.995855437348,217.0
588,27143.995855437348,217.0
589,27142.995855284655,218.0
590,27142.995855284655,218.0
591,27142.995855284655,218.0
592,27142.995855284655,218.0
593,27142.995855284655,218.0
594,27142.995855284655,218.0
595,27142.995855284655,218.0
596,27142.995855284655,218.0
597,27142.995855284655,218.0
598,27142.995855284655,218.0
599,27141.99585513195,218.0
600,27141.99585513195,218.0
601,27141.99585513195,218.0
602,27141.99585513195,218.0
603,27141.99585513195,218.0
604,27141.99585513195,218.0
605,27141.99585513195,218.0
606,27141.99585513195,218.0
607,27141.99585513195,218.0
608,27141.99585513195,218.0
609,27140.995854979235,218.0
610,27140.995854979235,218.0
611,27140.995854979235,218.0
612,27140.995854979235,218.0
613,27140.995854979235,218.0
614,27140.995854979235,218.0
615,27140.995854979235,218.0
616,27140.995854979235,218.0
617,27140.995854979235,218.0
618,27140.995854979235,218.0
619,27139.995854826506,218.0
620,27139.995854826506,218.0
621,27139.995854826506,218.0
622,27139.995854826506,218.0
623,27139.995854826506,218.0
624,27139.995854826506,218.0
625,27139.995854826506,218.0
626,27139.995854826506,218.0
627,27139.995854826506,218.0
628,27138.99585467377,218.0
629,27138.99585467377,218.0
630,27138.99585467377,218.0
631,27138.99585467377,218.0
632,27138.99585467377,218.0
633,27138.99585467377,218.0
634,27138.99585467377,218.0
635,27138.99585467377,219.0
636,27138.99585467377,219.0
637,27137.995854521017,219.0
638,27137.995854521017,219.0
639,27137.995854521017,219.0
640,27137.995854521017,219.0
641,27137.995854521017,219.0
642,27137.995854521017,219.0
643,27137.996373695885,219.0
644,27136.997087249005,219.0
