144,8164.28481932,6827.77777778,77.7
145,8181.82061532,6828.33333333,78.6
146,8199.97407289,6830.0,79.4
147,8217.96729564,6831.66666667,80.2
148,8235.54478262,6833.33333333,81.0
149,8252.92894629,6834.44444444,81.9
150,8270.31866203,6835.0,82.7
151,8287.86294076,6835.0,83.5
152,8305.67928308,6835.0,84.3
153,8323.29862145,6835.0,85.1
154,8341.04850481,6835.0,85.3
155,8359.26245075,6834.44444444,86.6
156,8378.65697948,6833.33333333,87.5
157,8399.06190365,6831.66666667,88.3
158,8420.2749229,6830.0,89.0
159,8442.17607726,6828.33333333,89.8
160,8464.61686278,6822.22222222,90.6
161,8487.40077466,6812.22222222,92.1
162,8508.86903926,6797.22222222,92.9
163,8531.43970512,6786.11111111,93.5
164,8554.72900586,6778.33333333,94.3
165,8579.81227475,6774.44444444,95.1
166,8603.68546541,6770.0,95.9
167,8626.16804706,6762.77777778,96.6
168,8647.96401416,6755.0,97.3
169,8668.94248788,6745.0,98.0
170,8689.21611558,6737.22222222,98.7
171,8709.20198029,6727.22222222,99.4
172,8730.15921634,6718.33333333,100.0
173,8751.86720679,6706.11111111,101.0
174,8773.64861574,6696.11111111,102.0
175,8796.76158367,6683.88888889,102.0
176,8822.66904712,6673.88888889,103.0
177,8855.01074127,6661.11111111,104.0
178,8892.24270579,6651.11111111,106.0
179,8934.18949634,6638.88888889,106.0
180,8975.0,6628.88888889,107.0
181,9024.85732348,6615.55555556,109.0
182,9072.3662884,6604.44444444,111.0
183,9119.35666085,6590.55555556,111.0
184,9165.26516226,6576.66666667,113.0
185,9210.81093766,6559.44444444,114.0
186,9254.9513453,6541.66666667,115.0
187,9295.72315171,6525.55555556,116.0
188,9331.45189834,6509.44444444,116.0
189,9364.8549372,6495.55555556,117.0
190,9397.60509524,6479.44444444,118.0
191,9431.88287751,6465.55555556,119.0
192,9467.00851305,6448.88888889,119.0
193,9502.30871345,6431.11111111,120.0
194,9538.51949045,6407.22222222,120.0
195,9573.0,6380.0,121.0
196,9613.0920047,6352.22222222,123.0
197,9651.84325326,6326.11111111,123.0
198,9691.14050641,6301.66666667,124.0
199,9730.59095095,6274.44444444,124.0
200,9767.87444695,6243.33333333,125.0
201,9802.9555631,6210.0,126.0
202,9835.65251868,6177.77777778,126.0
203,9869.0988401,6150.55555556,127.0
204,9903.47747753,6124.44444444,127.0
205,9939.42384055,6092.77777778,128.0
206,9975.20952458,6055.55555556,128.0
207,10010.3516878,6013.33333333,129.0
208,10045.6390333,5977.77777778,130.0
209,10081.1898457,5945.0,130.0
210,10117.317835,5921.11111111,131.0
211,10152.9206484,5893.88888889,131.0
212,10187.7853053,5863.33333333,132.0
213,10221.4494617,5821.66666667,132.0
214,10253.62766,5782.77777778,133.0
215,10285.5282786,5748.33333333,133.0
216,10317.6017711,5717.77777778,134.0
217,10350.4769249,5678.88888889,134.0
218,10383.3440565,5631.11111111,135.0
219,10416.4392788,5582.22222222,135.0
220,10449.9106603,5536.11111111,136.0
221,10483.7759222,5496.66666667,136.0
222,10518.0059284,5451.11111111,136.0
223,10552.519661,5400.55555556,137.0
224,10587.2989333,5332.77777778,137.0
225,10622.2792203,5265.0,138.0
226,10657.4653144,5190.55555556,138.0
227,10692.7483781,5123.33333333,139.0
228,10728.0624559,5054.44444444,139.0
229,10763.2719317,4995.55555556,139.0
230,10798.4447131,4941.66666667,140.0
231,10833.6545724,4893.88888889,140.0
232,10868.9806773,4849.5,141.0
233,10904.4404636,4811.77777778,141.0
234,10940.0731061,4780.16666667,141.0
235,10975.8916817,4749.0,142.0
236,11012.0363769,4712.27777778,142.0
237,11048.5251987,4670.0,143.0
238,11085.4590701,4625.55555556,143.0
239,11122.7744944,4581.66666667,143.0
240,11160.4486716,4542.22222222,144.0
241,11198.3625243,4502.77777778,144.0
242,11236.3672712,4463.33333333,145.0
243,11274.441692,4416.11111111,145.0
244,11312.6271725,4368.88888889,145.0
245,11350.941252,4322.22222222,146.0
246,11389.3344543,4280.55555556,146.0
247,11427.7550202,4240.55555556,146.0
248,11466.1935565,4205.0,147.0
249,11504.7054239,4174.44444444,147.0
250,11543.4625572,4147.77777778,147.0
251,11582.5050722,4118.33333333,148.0
252,11621.8787371,4087.22222222,148.0
253,11661.4464321,4052.22222222,148.0
254,11687.0993751,4016.11111111,149.0
255,11712.2327737,3973.33333333,149.0
256,11758.052533,3930.0,149.0
257,11829.0,3887.22222222,150.0
258,11869.0,3848.33333333,150.0
259,11909.0,3805.55555556,150.0
260,11950.0,3758.33333333,151.0
261,11993.0,3707.77777778,151.0
262,12193.1965834,3662.22222222,151.0
263,12234.4635273,3621.66666667,151.0
264,12116.0,3583.88888889,152.0
265,12158.0,3545.55555556,152.0
266,12201.0,3507.22222222,152.0
267,12243.0,3470.55555556,153.0
268,12284.0,3435.0,153.0
269,12300.0390641,3400.0,153.0
270,12339.107604,3365.55555556,153.0
271,12398.9716416,3330.0,154.0
272,12455.3357766,3291.66666667,154.0
273,12499.4143912,3253.33333333,154.0
274,12543.7042916,3216.66666667,154.0
275,12588.0828135,3183.33333333,155.0
276,12632.5986153,3138.88888889,155.0
277,12677.2914161,3088.88888889,155.0
278,12722.2871925,3033.33333333,155.0
279,12767.5072697,2983.33333333,156.0
280,12812.9832819,2922.22222222,156.0
281,12858.6700728,2855.55555556,156.0
282,12904.5534623,2783.33333333,156.0
283,12950.6013601,2722.22222222,157.0
284,12996.9006068,2661.11111111,157.0
285,13043.5711698,2605.55555556,157.0
286,13090.5871924,2555.55555556,157.0
287,13137.935942,2516.66666667,157.0
288,13185.5463018,2483.33333333,158.0
289,13233.4233445,2444.44444444,158.0
290,13281.6448498,2405.55555556,158.0
291,13330.2286475,2366.66666667,158.0
292,13379.1806044,2338.88888889,159.0
293,13428.3869327,2311.11111111,159.0
294,13477.7517334,2277.77777778,159.0
295,13527.129166,2233.33333333,159.0
296,13576.5497927,2183.33333333,159.0
297,13626.0613154,2144.44444444,159.0
298,13675.7310855,2111.11111111,160.0
299,13725.5076104,2083.33333333,160.0
300,13775.3781942,2050.0,160.0
301,13825.0,2016.66666667,160.0
302,13875.474464,1988.88888889,160.0
303,13925.9499999,1961.11111111,161.0
304,13976.9276359,1938.88888889,161.0
305,14028.4418458,1911.11111111,161.0
306,14080.4919897,1883.33333333,161.0
307,14133.0,1844.44444444,161.0
308,14185.808826,1800.0,161.0
309,14238.7756811,1755.55555556,161.0
310,14292.0272705,1716.66666667,162.0
311,14345.7119835,1688.88888889,162.0
312,14399.7792365,1661.11111111,162.0
313,14454.0954748,1638.88888889,162.0
314,14508.0,1611.11111111,162.0
315,14562.0,1588.88888889,162.0
316,14618.2051994,1561.11111111,162.0
317,14673.3089625,1538.88888889,163.0
318,14727.3578159,1511.11111111,163.0
319,14781.5670131,1488.88888889,163.0
320,14836.9118582,1466.66666667,163.0
321,14895.4713342,1450.0,163.0
322,14953.0,1433.33333333,163.0
323,15010.0,1411.11111111,163.0
324,15070.0,1388.88888889,163.0
325,15128.0,1361.11111111,164.0
326,15217.5280239,1338.88888889,164.0
327,15284.2205352,1316.66666667,164.0
328,15350.3966737,1300.0,164.0
329,15415.5652234,1283.33333333,164.0
330,15473.0,1261.11111111,164.0
331,15538.0,1238.88888889,164.0
332,15599.0,1216.66666667,164.0
333,15657.0,1200.0,164.0
334,15718.3567972,1183.33333333,164.0
335,15780.0855905,1155.55555556,165.0
336,15842.0,1122.22222222,165.0
337,15904.0,1083.33333333,165.0
338,15966.0,1055.55555556,165.0
339,16030.6714836,1033.33333333,165.0
340,16094.2589498,1011.11111111,165.0
341,16158.0581742,988.888888889,165.0
342,16221.90394,966.666666667,165.0
343,16285.7817483,950.0,165.0
344,16349.8440987,933.333333333,165.0
345,16414.1367004,916.666666667,165.0
346,16478.8989644,900.0,165.0
347,16544.2327713,883.333333333,165.0
348,16606.0,866.666666667,165.0
349,16675.0,850.0,165.0
350,16743.8387005,833.333333333,166.0
351,16811.3330819,816.666666667,166.0
352,16879.2914858,800.0,166.0
353,16947.6632839,783.333333333,166.0
354,17016.0,766.666666667,166.0
355,17085.0,750.0,166.0
356,17154.0,733.333333333,166.0
357,17223.4255627,716.666666667,166.0
358,17293.0,700.0,166.0
359,17363.0,683.333333333,166.0
360,17434.0,666.666666667,166.0
361,17505.0,655.555555556,166.0
362,17577.8754707,644.444444444,166.0
363,17649.0,633.333333333,166.0
364,17723.0,616.666666667,166.0
365,17796.9706999,600.0,166.0
366,17871.0,583.333333333,166.0
367,17946.0,566.666666667,166.0
368,18020.0,555.555555556,166.0
369,18094.0,544.444444444,166.0
370,18173.0957044,533.333333333,166.0
371,18249.4851732,516.666666667,166.0
372,18326.2774065,505.555555556,166.0
373,18403.0,494.444444444,166.0
374,18481.0,483.333333333,166.0
375,18558.9051674,466.666666667,166.0
376,18636.8068782,455.555555556,166.0
377,18715.0,444.444444444,166.0
378,18794.0959536,433.333333333,166.0
379,18874.0,416.666666667,166.0
380,18955.0,405.555555556,166.0
381,19036.0,394.444444444,166.0
382,19118.0,383.333333333,166.0
383,19203.0,366.666666667,166.0
384,19291.3068937,355.555555556,166.0
385,19377.0486566,350.0,166.0
386,19463.1273004,344.444444444,166.0
387,19549.3465115,333.333333333,166.0
388,19635.5847137,316.666666667,166.0
389,19721.0,305.555555556,166.0
390,19808.0,294.444444444,166.0
391,19894.5299819,283.333333333,166.0
392,19980.0,266.666666667,166.0
393,20068.0,255.555555556,166.0
394,20157.9195208,250.0,166.0
395,20247.2506739,250.0,166.0
396,20337.6456776,244.444444444,166.0
397,20429.0,233.333333333,166.0
398,20521.0,216.666666667,166.0
399,20615.0,205.555555556,166.0
400,20709.0,200.0,166.0
401,20805.0,194.444444444,166.0
402,20904.9234533,183.333333333,166.0
403,21002.3540797,166.666666667,166.0
404,21100.2880357,155.555555556,166.0
405,21198.0,150.0,166.0
406,21296.8976267,150.0,166.0
407,21395.0,150.0,166.0
408,21493.0,144.444444444,166.0
409,21593.9753742,133.333333333,165.0
410,21694.0,116.666666667,165.0
411,21795.0,105.555555556,165.0
412,21898.0,100.0,165.0
413,22002.4387423,100.0,165.0
414,22107.0,100.0,165.0
415,22213.0,94.4444444444,165.0
416,22320.0,83.3333333333,165.0
417,22434.0,66.6666666667,165.0
418,22548.3169542,55.5555555556,165.0
419,22660.612173,50.0,165.0
420,22773.5547451,50.0,165.0
421,22887.0791849,50.0,165.0
422,23000.9737133,50.0,165.0
423,23115.2645815,44.4444444444,165.0
424,23224.0,33.3333333333,165.0
425,23343.0,16.6666666667,165.0
426,23462.7347357,5.55555555556,165.0
427,23580.0,0.0,165.0
428,23700.0,0.0,165.0
429,23820.7303609,0.0,165.0
430,23942.5731964,0.0,165.0
431,24064.0,0.0,165.0
432,24189.0,0.0,165.0
433,24312.0,-5.55555555556,165.0
434,24439.0,-16.6666666667,165.0
435,24567.0,-33.3333333333,165.0
436,24700.8874695,-44.4444444444,165.0
437,24828.0,-50.0,164.0
438,24960.0,-50.0,164.0
439,25096.721387,-50.0,164.0
440,25228.010352,-50.0,164.0
441,25358.4456477,-50.0,164.0
442,25487.8993702,-50.0,164.0
443,25617.0,-50.0,164.0
444,25744.0,-50.0,164.0
445,25870.0,-50.0,164.0
446,26000.0,-50.0,164.0
447,26129.0,-50.0,164.0
448,26265.0,-55.5555555556,164.0
449,26390.0559781,-66.6666666667,164.0
450,26485.9936383,-83.3333333333,164.0
451,26563.7856005,-94.4444444444,164.0
452,26622.4348941,-100.0,164.0
453,26662.2724519,-100.0,164.0
454,26674.0,-100.0,164.0
455,26675.0,-100.0,164.0
456,26675.0,-100.0,164.0
457,26675.0,-100.0,164.0
458,26675.0,-100.0,164.0
459,26675.0,-100.0,164.0
460,26675.0,-100.0,164.0
461,26675.0,-100.0,164.0
462,26674.9558933,-100.0,164.0
463,26674.9673564,-100.0,164.0
464,26675.0,-100.0,164.0
465,26675.0,-100.0,164.0
466,26675.0,-100.0,164.0
467,26675.0,-100.0,164.0
468,26675.5721829,-100.0,164.0
469,26675.7157727,-100.0,164.0
470,26675.8457878,-100.0,164.0
471,26675.9531784,-100.0,164.0
472,26676.0,-100.0,164.0
473,26676.0,-100.0,164.0
474,26676.0,-100.0,164.0
475,26676.0,-100.0,164.0
476,26675.9981257,-100.0,164.0
477,26675.9981257,-100.0,164.0
478,26675.9981257,-100.0,164.0
479,26675.9981257,-100.0,164.0
480,26675.9981257,-100.0,164.0
481,26675.9981257,-100.0,164.0
482,26675.9981257,-100.0,164.0
483,26675.9981257,-100.0,164.0
484,26675.9981257,-100.0,164.0
485,26675.9981257,-100.0,164.0
486,26675.9981257,-100.0,164.0
487,26675.9981257,-100.0,164.0
488,26675.9981257,-100.0,164.0
489,26675.9981257,-100.0,164.0
490,26675.9981257,-100.0,164.0
491,26675.9981257,-100.0,164.0
492,26675.9981257,-100.0,164.0
493,26675.9981257,-100.0,164.0
494,26675.9981257,-100.0,164.0
495,26675.9981257,-100.0,164.0
496,26675.9981257,-100.0,164.0
497,26675.9981257,-100.0,164.0
498,26675.9981257,-100.0,164.0
499,26675.9981209,-100.0,164.0
500,26675.9981066,-100.0,164.0
501,26675.9980824,-100.0,164.0
502,26675.9980652,-100.0,164.0
503,26675.998077,-100.0,164.0
504,26675.9981364,-100.0,164.0
505,26675.9982452,-100.0,164.0
506,26675.9983959,-100.0,164.0
507,26675.9985756,-94.4444444444,164.0
508,26675.9987717,-83.3333333333,164.0
509,26675.9989714,-66.6666666667,164.0
510,26675.9991621,-55.5555555556,164.0
511,26675.9993309,-50.0,164.0
512,26675.9994652,-50.0,164.0
513,26675.9995523,-50.0,164.0
514,26675.9995888,-50.0,164.0
515,26675.9995841,-50.0,164.0
516,26675.9995626,-50.0,164.0
517,26675.999543,-50.0,164.0
518,26675.999534,-50.0,164.0
519,26675.9995314,-50.0,164.0
520,26675.9995314,-50.0,164.0
521,26675.9995314,-50.0,164.0
522,26675.9995314,-50.0,164.0
523,26675.9995314,-50.0,164.0
524,26675.9995314,-50.0,164.0
525,26675.9995314,-50.0,164.0
526,26675.9995314,-50.0,164.0
527,26675.9995291,-50.0,164.0
528,26675.9995226,-50.0,164.0
529,26675.999513,-50.0,164.0
530,26675.9995087,-50.0,164.0
531,26675.9995181,-50.0,164.0
532,26675.9995455,-50.0,164.0
533,26675.9995891,-50.0,164.0
534,26675.9996447,-50.0,164.0
535,26675.9997083,-44.4444444444,164.0
536,26675.9997755,-33.3333333333,164.0
537,26675.999842,-16.6666666667,164.0
538,26675.9999038,-5.55555555556,164.0
539,26675.9999564,0.0,164.0
540,26675.9999957,0.0,164.0
541,26676.0,0.0,164.0
542,26676.0,0.0,164.0
543,26676.0,0.0,164.0
544,26676.0,0.0,164.0
545,26676.0,0.0,164.0
546,26676.0,0.0,164.0
547,26676.0,0.0,164.0
548,26676.0,0.0,164.0
549,26676.0,0.0,164.0
550,26676.0,0.0,164.0
551,26676.0,0.0,164.0
552,26676.0,0.0,164.0
553,26675.9764706,0.0,164.0
554,26675.9490196,0.0,164.0
555,26675.9342383,0.0,164.0
556,26675.9692308,0.0,164.0
557,26676.0,0.0,164.0
558,26676.0,0.0,164.0
559,26676.0,0.0,164.0
560,26676.0,0.0,164.0
561,26676.5740573,0.0,164.0
562,26676.7176471,0.0,164.0
563,26676.8476621,0.0,164.0
564,26676.9550528,0.0,164.0
565,26677.0,0.0,164.0
566,26677.0,0.0,164.0
567,26677.0,0.0,164.0
568,26677.0,0.0,164.0
569,26676.9650075,0.0,164.0
570,26676.9242836,0.0,164.0
571,26676.8926094,0.0,164.0
572,26676.8699849,0.0,164.0
573,26676.8564103,0.0,164.0
574,26676.0,0.0,164.0
575,26676.8564103,0.0,164.0
576,26676.8699849,0.0,164.0
577,26676.8926094,0.0,164.0
578,26676.947813,0.0,164.0
579,26677.0,0.0,164.0
580,26677.0,0.0,164.0
581,26677.0,0.0,164.0
582,26676.9785822,0.0,164.0
583,26676.8476621,0.0,164.0
584,26676.6941176,0.0,164.0
585,26676.5466063,0.0,164.0
586,26676.0,0.0,164.0
587,26676.0,0.0,164.0
588,26676.0,0.0,164.0
589,26676.0,0.0,164.0
590,26676.0,0.0,164.0
591,26676.0,0.0,164.0
592,26676.0971342,0.0,164.0
593,26676.0,0.0,164.0
594,26676.0,0.0,164.0
595,26676.0,0.0,164.0
596,26676.0,0.0,164.0
597,26676.0,0.0,164.0
598,26675.9852187,0.0,164.0
599,26675.972549,0.0,164.0
600,26675.9764706,0.0,164.0
601,26676.0,0.0,164.0
602,26676.0,0.0,164.0
603,26676.0,0.0,164.0
604,26676.0,0.0,164.0
605,26676.0,0.0,164.0
606,26676.0,0.0,164.0
607,26676.0,0.0,164.0
608,26676.0,0.0,164.0
609,26676.0,0.0,164.0
610,26676.0,0.0,164.0
611,26676.0,0.0,164.0
612,26676.0,0.0,164.0
613,26676.0,0.0,164.0
614,26676.0,0.0,164.0
615,26676.0,0.0,164.0
616,26676.0,0.0,164.0
617,26676.0,0.0,164.0
618,26676.0,0.0,164.0
619,26676.0,0.0,164.0
620,26676.0,0.0,164.0
621,26676.0,0.0,164.0
622,26676.0,0.0,164.0
623,26676.0,0.0,164.0
624,26676.0,0.0,164.0
625,26676.0,0.0,164.0
626,26676.0,0.0,164.0
627,26676.0,0.0,164.0
628,26676.0,0.0,164.0
629,26676.0,0.0,164.0
630,26676.0,0.0,164.0
631,26676.0,0.0,164.0
632,26676.0,0.0,164.0
633,26676.0,0.0,164.0
634,26676.0,0.0,164.0
635,26676.0,0.0,164.0
636,26676.0,0.0,164.0
637,26676.0,0.0,164.0
638,26676.0,0.0,164.0
639,26676.0,0.0,164.0
640,26676.0,0.0,164.0
641,26676.0,0.0,164.0
642,26676.0,0.0,164.0
643,26676.0,0.0,164.0
644,26676.0,0.0,164.0
645,26676.0,0.0,164.0
646,26676.0,0.0,164.0
647,26676.0,0.0,164.0
648,26676.0,0.0,164.0
649,26676.0,0.0,164.0
650,26676.0,0.0,164.0
651,26676.0,0.0,164.0
652,26676.0,0.0,164.0
653,26676.0,0.0,164.0
654,26676.0,0.0,164.0
655,26676.0,0.0,164.0
656,26676.0,0.0,164.0
657,26676.0,0.0,164.0
658,26676.0,0.0,164.0
659,26676.0,0.0,164.0
660,26676.0,0.0,164.0
661,26676.0,0.0,164.0
662,26676.0,0.0,164.0
663,26676.0,0.0,164.0
664,26676.0,0.0,164.0
665,26676.0,0.0,164.0
666,26676.0,0.0,164.0
667,26676.0,0.0,164.0
668,26676.0,0.0,164.0
669,26676.0,0.0,164.0
670,26676.0,0.0,164.0
671,26676.0,0.0,164.0
672,26676.0,0.0,164.0
673,26676.0,0.0,164.0
674,26676.0,0.0,164.0
675,26676.0,0.0,164.0
676,26676.0,0.0,164.0
677,26676.0,0.0,164.0
678,26676.0,0.0,164.0
679,26676.0,0.0,164.0
680,26676.0,0.0,164.0
681,26676.0,0.0,164.0
682,26676.0,0.0,164.0
683,26676.0,0.0,164.0
684,26676.0,0.0,164.0
685,26676.0,0.0,164.0
686,26676.0,0.0,164.0
687,26676.0,0.0,164.0
688,26676.0,0.0,164.0
689,26676.0,0.0,164.0
690,26676.0,0.0,164.0
691,26676.0,0.0,164.0
692,26676.0,0.0,164.0
693,26676.0,0.0,164.0
694,26676.0,0.0,164.0
695,26676.0,0.0,164.0
696,26676.0,0.0,164.0
697,26676.0,0.0,164.0
698,26676.0,0.0,164.0
699,26676.0,0.0,164.0
700,26676.0,0.0,164.0
701,26676.0,0.0,164.0
702,26676.0,0.0,164.0
703,26676.0,0.0,164.0
704,26676.0,0.0,164.0
705,26676.0,0.0,164.0
706,26676.0,0.0,164.0
707,26676.0,0.0,164.0
708,26676.0,0.0,164.0
709,26676.0,0.0,164.0
710,26676.0,0.0,164.0
711,26676.0,0.0,164.0
712,26676.0,0.0,164.0
713,26676.0,0.0,164.0
714,26676.0,0.0,164.0
715,26676.0,0.0,164.0
716,26676.0,0.0,164.0
717,26676.0,0.0,164.0
718,26676.0,0.0,164.0
719,26676.0,0.0,164.0
720,26676.0,0.0,164.0
721,26676.0,0.0,164.0
722,26676.0,0.0,164.0
723,26676.0,0.0,164.0
724,26676.0,0.0,164.0
725,26676.0,0.0,164.0
726,26676.0,0.0,164.0
727,26676.0,0.0,164.0
728,26676.0,0.0,164.0
729,26676.0,0.0,164.0
730,26676.0,0.0,164.0
731,26676.0,0.0,164.0
732,26676.0,0.0,164.0
733,26676.0,0.0,164.0
734,26676.0,0.0,164.0
735,26676.0,0.0,164.0
736,26676.0,0.0,164.0
737,26676.0,0.0,164.0
738,26676.0,0.0,164.0
739,26676.0,0.0,164.0
740,26676.0,0.0,164.0
741,26676.0,0.0,164.0
742,26676.0,0.0,164.0
743,26676.0,0.0,164.0
744,26676.0,0.0,164.0
745,26676.0,0.0,164.0
746,26676.0,0.0,164.0
747,26676.0,0.0,164.0
748,26676.0,0.0,164.0
749,26676.0,0.0,164.0
750,26676.0,0.0,164.0
751,26676.0,0.0,164.0
752,26676.0,0.0,164.0
753,26676.0,0.0,164.0
754,26676.0,0.0,164.0
755,26676.0,0.0,164.0
756,26676.0,0.0,164.0
757,26676.0,0.0,164.0
758,26676.0,0.0,164.0
759,26676.0,0.0,164.0
760,26676.0,0.0,164.0
761,26676.0,0.0,164.0
762,26676.0,0.0,164.0
763,26676.0,0.0,164.0
764,26676.0,0.0,164.0
765,26676.0,0.0,164.0
766,26676.0,0.0,164.0
767,26676.0,0.0,164.0
768,26676.0,0.0,164.0
769,26676.0,0.0,164.0
770,26676.0,0.0,164.0
771,26676.0,0.0,164.0
772,26676.0,0.0,164.0
773,26676.0,0.0,164.0
774,26676.0,0.0,164.0
775,26676.0,0.0,164.0
776,26676.0,0.0,164.0
777,26676.0,0.0,164.0
778,26676.0,0.0,164.0
779,26676.0,0.0,164.0
780,26676.0,0.0,164.0
781,26676.0,0.0,164.0
782,26676.0,0.0,164.0
783,26676.0,0.0,164.0
784,26676.0,0.0,164.0
785,26676.0,0.0,164.0
786,26676.0,0.0,164.0
787,26676.0,0.0,164.0
788,26676.0,0.0,164.0
789,26676.0,0.0,164.0
790,26676.0,0.0,164.0
791,26676.0,0.0,164.0
792,26676.0,0.0,164.0
793,26676.0,0.0,164.0
794,26676.0,0.0,164.0
795,26676.0,0.0,164.0
796,26676.0,0.0,164.0
797,26676.0,0.0,164.0
798,26676.0,0.0,164.0
799,26676.0,0.0,164.0
800,26676.0,0.0,164.0
801,26676.0,0.0,164.0
