0,0.0,0.1
1,0.00281407444069,0.2
2,0.00281407444069,0.2
3,0.00413560271257,0.3
4,0.00413560271257,0.3
5,0.00413560271257,0.4
6,0.00617276443372,0.5
7,0.00820992615487,0.6
8,0.0166875801513,0.8
9,0.0217428957001,0.9
10,0.023294223946,1.09
11,0.0406309250401,1.43
12,0.038548834352,1.4
13,0.0422313794721,1.6
14,0.0422313794721,1.7
15,0.0714383002642,2.4
16,0.0545476455922,2.1
17,0.0574632475282,2.3
18,0.0580966143669,2.4
19,0.0644047200896,2.6
20,0.0805477557272,2.8
21,0.0950905592513,2.9
22,0.137346813304,3.1
23,0.17229760694,3.3
24,0.274614563135,3.7
25,0.359508407386,3.9
26,0.451388349739,4.1
27,0.548771173562,4.3
28,0.650670112719,4.5
29,0.809643425461,4.8
30,0.919618687855,5.0
31,1.20909425554,5.5
32,1.33059552341,5.7
33,1.09738958877,5.3
34,1.63981882728,6.2
35,1.77312766448,6.4
36,1.9105327728,6.6
37,1.7617350198,6.39
38,2.3534274299,7.2
39,2.50436962474,7.4
40,2.73988137152,7.7
41,2.41164176178,7.3
42,3.18503810471,8.2
43,3.45464491061,8.5
44,3.73607094538,8.8
45,4.02987516136,9.1
46,4.33608835507,9.4
47,4.54817760959,9.6
48,4.98832579477,10.0
49,5.3309916592,10.3
50,5.68644859002,10.6
51,6.05442659294,10.9
52,6.56164094898,11.3
53,6.95457049137,11.6
54,7.36011033432,11.9
55,7.91798883362,12.3
56,8.49402814416,12.7
57,8.93977463371,13.0
58,9.55208952371,13.4
59,10.182100469,13.8
60,10.6681495439,14.1
61,11.3348471253,14.5
62,12.7249141654,15.3
63,13.4488314082,15.7
64,14.1926230005,16.1
65,14.9566562488,16.5
66,15.741298305,16.9
67,16.5469183674,17.3
68,17.5803663608,17.8
69,18.428634575,18.2
70,19.2994089005,18.6
71,20.416733979,19.1
72,21.3334284121,19.5
73,22.5083068142,20.0
74,23.7134394518,20.5
75,24.9492947108,21.0
76,25.9625195425,21.4
77,27.2601977193,21.9
78,28.5892386472,22.4
79,29.6775301908,22.8
80,31.0699500048,23.3
81,32.4951578958,23.8
82,33.9533744531,24.3
83,35.4455882149,24.8
84,36.9720221117,25.3
85,38.5323895087,25.8
86,40.1271712365,26.3
87,42.0833950586,26.9
88,43.7502309695,27.4
89,45.7949904639,28.0
90,47.536314338,28.5
91,49.6707019535,29.1
92,51.4869204893,29.6
93,53.7132557533,30.2
94,55.9879572772,30.8
95,58.3103899582,31.4
96,60.6805280626,32.0
97,63.1007767435,32.6
98,68.0972619128,33.8
99,71.1035364747,34.5
100,73.733089185,35.1
101,76.4144368495,35.7
102,82.3964631163,37.0
103,85.7138410277,37.7
104,89.0959993894,38.4
105,92.0501858389,39.0
106,95.5625098908,39.7
107,102.791295436,41.1
108,103.853537745,41.3
109,110.887393344,42.6
110,114.745186932,43.3
