time,acceleration,speed
510.0,0.0,27428.0
511.0,0.0,27428.0
512.0,0.0,27428.0
513.0,0.0,27428.0
514.0,-0.27777777777737356,27427.0
515.0,0.0,27427.0
516.0,0.0,27427.0
517.0,0.0,27427.0
518.0,0.0,27427.0
519.0,0.0,27427.0
520.0,0.0,27427.0
521.0,0.0,27427.0
522.0,0.0,27427.0
523.0,0.0,27427.0
524.0,0.0,27427.0
525.0,-0.27777777777828305,27426.0
526.0,0.0,27426.0
527.0,0.0,27426.0
528.0,0.0,27426.0
529.0,0.0,27426.0
530.0,0.0,27426.0
531.0,0.0,27426.0
532.0,0.0,27426.0
533.0,0.0,27426.0
534.0,0.0,27426.0
535.0,0.0,27426.0
536.0,-0.27777777777737356,27425.0
537.0,0.0,27425.0
538.0,0.0,27425.0
539.0,0.0,27425.0
540.0,0.0,27425.0
541.0,0.0,27425.0
542.0,0.0,27425.0
543.0,0.0,27425.0
544.0,0.0,27425.0
545.0,-0.27777777777828305,27424.0
546.0,0.0,27424.0
547.0,0.0,27424.0
548.0,0.0,27424.0
549.0,0.0,27424.0
550.0,0.0,27424.0
551.0,0.0,27424.0
552.0,0.0,27424.0
553.0,-0.27777777777737356,27423.0
554.0,0.0,27423.0
555.0,0.0,27423.0
556.0,0.0,27423.0
557.0,0.0,27423.0
558.0,0.0,27423.0
559.0,0.0,27423.0
560.0,0.0,27423.0
561.0,0.0,27423.0
562.0,-0.27777777777828305,27422.0
563.0,0.0,27422.0
564.0,0.0,27422.0
565.0,0.0,27422.0
566.0,0.0,27422.0
567.0,0.0,27422.0
568.0,0.0,27422.0
569.0,-0.27777777777737356,27421.0
570.0,0.0,27421.0
571.0,0.0,27421.0
572.0,0.0,27421.0
573.0,0.0,27421.0
574.0,0.0,27421.0
575.0,0.0,27421.0
576.0,-0.27777777777828305,27420.0
577.0,0.0,27420.0
578.0,0.0,27420.0
579.0,0.0,27420.0
580.0,0.0,27420.0
581.0,0.0,27420.0
582.0,0.0,27420.0
583.0,-0.27777777777737356,27419.0
584.0,0.0,27419.0
585.0,0.0,27419.0
586.0,0.0,27419.0
587.0,0.0,27419.0
588.0,0.0,27419.0
589.0,0.0,27419.0
