time,altitude,speed
00:03:01,91.6,7986
00:03:02,92.5,7999
00:03:03,93.4,7913
00:03:03,94.3,7926
00:03:04,95.2,7940
00:03:05,96.1,7954
00:03:06,97.0,7968
00:03:09,98.7,7996
00:03:14,103,8071
00:03:16,105,8103
00:03:17,106,8120
00:03:17,106,8135
00:03:18,107,8152
00:03:19,108,8169
00:03:20,109,8186
00:03:22,111,8221
00:03:24,111,8238
00:03:26,113,8273
00:03:27,114,8292
00:03:29,115,8327
00:03:29,116,8346
00:03:30,117,8365
00:03:32,118,8403
00:03:33,119,8422
00:03:34,120,8441
00:03:44,127,8619
00:03:44,127,8639
00:03:45,128,8659
00:03:47,130,8701
00:03:48,130,8722
00:03:50,131,8743
00:03:51,132,8765
00:03:52,132,8787
00:03:54,134,8831
00:03:56,135,8875
00:03:58,137,8941
00:04:01,139,9010
00:04:02,140,9034
00:04:03,140,9057
00:04:06,142,9106
00:04:07,142,9130
00:04:08,143,9153
00:04:09,144,9177
00:04:11,145,9226
00:04:12,146,9274
00:04:14,147,9324
00:04:15,148,9350
00:04:16,149,9375
00:04:17,149,9401
00:04:19,150,9427
00:04:21,151,9479
00:04:22,152,9505
00:04:23,152,9530
00:04:24,153,9555
00:04:25,153,9581
00:04:26,154,9633
00:04:27,155,9661
00:04:29,156,9718
00:04:30,157,9745
00:04:31,157,9773
00:04:35,159,9857
00:04:37,160,9914
00:04:38,160,9943
00:04:39,161,9972
00:04:40,161,10001
00:04:41,162,10030
00:04:41,163,10058
00:04:42,163,10087
00:04:43,164,10118
00:04:44,164,10147
00:04:45,165,10176
00:04:46,165,10206
00:04:47,166,10236
00:04:49,166,10266
00:04:50,167,10297
00:04:51,167,10328
00:04:52,168,10360
00:04:53,168,10392
00:04:54,169,10424
00:04:55,169,10456
00:04:55,170,10487
00:04:57,170,10518
00:04:57,170,10548
00:04:58,171,10581
00:04:59,171,10613
00:05:00,172,10646
00:05:01,172,10678
00:05:02,173,10712
00:05:04,173,10744
00:05:05,174,10777
00:05:05,174,10811
00:05:07,175,10846
00:05:08,175,10881
00:05:09,175,10914
00:05:10,176,10948
00:05:10,176,10983
00:05:11,177,11017
00:05:12,177,11052
00:05:13,178,11086
00:05:14,178,11121
00:05:15,178,11156
00:05:17,179,11191
00:05:18,179,11227
00:05:19,180,11262
00:05:20,180,11297
00:05:21,180,11334
00:05:22,181,11370
00:05:23,181,11408
00:05:24,182,11444
00:05:25,182,11479
00:05:26,182,11518
00:05:26,183,11555
00:05:27,183,11593
00:05:28,184,11630
00:05:29,184,11667
00:05:30,184,11704
00:05:32,185,11742
00:05:33,185,11782
00:05:34,185,11821
00:05:35,186,11866
00:05:36,186,11899
00:05:37,187,11938
00:05:37,187,11976
00:05:38,187,12015
00:05:39,188,12055
00:05:40,188,12096
00:05:41,188,12136
00:05:42,189,12180
00:05:43,189,12218
00:05:45,189,12260
00:05:46,190,12303
00:05:47,190,12344
00:05:48,190,12384
00:05:49,191,12425
00:05:50,191,12468
00:05:51,191,12503
00:05:52,192,12558
00:05:52,192,12597
00:05:53,192,12641
00:05:54,193,12684
00:05:55,193,12726
00:05:55,193,12770
00:05:57,194,12815
00:05:58,194,12859
00:06:00,194,12904
00:06:01,194,12948
00:06:02,195,12992
00:06:03,195,13036
00:06:04,195,13080
00:06:05,196,13124
00:06:06,196,13170
00:06:06,196,13211
00:06:07,196,13259
00:06:08,197,13305
00:06:09,197,13354
00:06:10,197,13402
00:06:11,197,13451
00:06:12,198,13497
00:06:14,198,13545
00:06:15,198,13592
00:06:15,199,13639
00:06:15,199,13690
00:06:18,199,13733
00:06:19,199,13788
00:06:20,200,13837
00:06:20,200,13885
00:06:22,200,13934
00:06:23,200,13984
00:06:23,201,14033
00:06:24,201,14083
00:06:25,201,14133
00:06:26,201,14186
00:06:27,201,14237
00:06:28,202,14291
00:06:29,202,14346
00:06:31,202,14397
00:06:32,202,14447
00:06:32,203,14502
00:06:34,203,14556
00:06:35,203,14608
00:06:36,203,14662
00:06:37,203,14714
00:06:37,204,14769
00:06:38,204,14821
00:06:39,204,14873
00:06:40,204,14933
00:06:41,204,14988
00:06:42,205,15041
00:06:43,205,15102
00:06:45,205,15160
00:06:45,205,15218
00:06:47,205,15275
00:06:48,206,15329
00:06:49,206,15386
00:06:50,206,15444
00:06:50,206,15503
00:06:52,206,15560
00:06:53,207,15622
00:06:53,207,15680
00:06:54,207,15742
00:06:55,207,15801
00:06:56,207,15863
00:06:57,207,15925
00:06:58,208,15986
00:07:00,208,16049
00:07:01,208,16112
00:07:02,208,16173
00:07:03,208,16238
00:07:04,208,16301
00:07:05,209,16366
00:07:06,209,16430
00:07:07,209,16493
00:07:08,209,16558
00:07:09,209,16624
00:07:09,209,16687
00:07:10,209,16754
00:07:11,210,16813
00:07:12,210,16885
00:07:13,210,16953
00:07:14,210,17021
00:07:15,210,17088
00:07:17,210,17157
00:07:18,210,17224
00:07:19,210,17295
00:07:20,211,17366
00:07:22,211,17507
00:07:23,211,17646
00:07:28,212,18013
00:07:29,212,18088
00:07:31,212,18164
00:07:32,212,18239
00:07:34,212,18390
00:07:35,212,18466
00:07:36,212,18545
00:07:38,213,18701
00:07:39,213,18773
00:07:40,213,18857
00:07:40,213,18933
00:07:41,213,19012
00:07:42,213,19092
00:07:43,213,19174
00:07:44,213,19256
00:07:45,213,19337
00:07:47,213,19418
00:07:48,213,19501
00:07:50,214,19670
00:07:51,214,19756
00:07:52,214,19841
00:07:53,214,19927
00:07:54,214,20014
00:07:54,214,20098
00:07:55,214,20185
00:07:56,214,20273
00:07:57,214,20362
00:07:58,214,20452
00:07:59,214,20544
00:08:01,214,20636
00:08:01,214,20726
00:08:02,214,20818
00:08:03,214,20912
00:08:05,215,21008
00:08:07,215,21202
00:08:08,215,21298
00:08:09,215,21392
00:08:10,215,21484
00:08:10,215,21573
00:08:11,215,21663
00:08:12,215,21764
00:08:13,215,21863
00:08:14,215,21961
00:08:15,215,22062
00:08:17,215,22161
00:08:18,215,22258
00:08:20,215,22464
00:08:21,215,22566
00:08:22,215,22674
00:08:22,215,22777
00:08:24,215,22882
00:08:25,215,22988
00:08:25,215,23090
00:08:26,215,23197
00:08:27,215,23308
00:08:28,215,23417
00:08:29,215,23529
00:08:30,215,23638
00:08:31,215,23757
00:08:33,215,23878
00:08:34,216,23992
00:08:35,216,24109
00:08:36,216,24224
00:08:37,216,24338
00:08:38,216,24456
00:08:39,216,24576
00:08:40,216,24693
00:08:41,216,24822
00:08:41,216,24941
00:08:42,216,25060
00:08:43,216,25183
00:08:44,216,25311
00:08:46,216,25436
00:08:46,216,25559
00:08:47,216,25691
00:08:49,216,25817
00:08:50,216,25951
00:08:51,216,26089
00:08:52,216,26219
00:08:52,216,26354
00:08:54,216,26489
00:08:54,216,26621
00:08:55,216,26757
00:08:56,216,26896
00:08:57,216,27038
00:08:58,216,27129
00:08:59,216,27155
00:09:00,216,27163
00:09:01,216,27166
00:09:03,216,27166
00:09:04,216,27166
00:09:05,216,27166
00:09:06,216,27166
00:09:07,216,27166
00:09:08,216,27166
00:09:09,216,27166
00:09:10,216,27166
00:09:11,216,27166
00:09:12,216,27166
00:09:13,216,27166
00:09:13,216,27166
00:09:14,216,27166
00:09:15,216,27166
00:09:15,216,27165
00:09:17,216,27165
00:09:19,216,27165
00:09:20,216,27165
00:09:21,216,27165
00:09:22,216,27165
00:09:23,216,27165
00:09:24,216,27165
00:09:24,216,27165
00:09:26,216,27165
00:09:26,216,27165
00:09:27,216,27165
00:09:28,216,27165
00:09:29,216,27164
00:09:30,216,27164
00:09:31,216,27164
00:09:32,216,27164
00:09:34,216,27164
00:09:35,216,27164
00:09:36,216,27164
00:09:37,216,27164
00:09:38,216,27164
00:09:39,216,27164
00:09:40,216,27164
00:09:41,216,27164
00:09:42,217,27163
00:09:42,217,27163
00:09:43,217,27163
00:09:44,217,27163
00:09:45,217,27163
00:09:47,217,27163
00:09:47,217,27163
00:09:48,217,27163
00:09:49,217,27163
00:09:51,217,27163
00:09:52,217,27163
00:09:56,217,27162
00:09:56,217,27162
00:09:57,217,27162
00:09:58,217,27162
00:09:59,217,27162
00:10:00,217,27162
00:10:01,217,27162
00:10:02,217,27161
00:10:04,217,27161
00:10:05,217,27161
00:10:06,217,27161
00:10:07,217,27161
00:10:08,217,27161
00:10:09,217,27161
00:10:10,217,27161
00:10:10,217,27161
00:10:12,217,27160
00:10:13,217,27160
00:10:13,217,27160
00:10:14,217,27160
00:10:15,217,27160
00:10:16,217,27160
00:10:17,217,27160
00:10:18,217,27160
00:10:19,217,27160
00:10:21,217,27159
00:10:22,217,27159
00:10:23,217,27159
00:10:24,217,27159
00:10:25,217,27159
00:10:26,218,27159
00:10:27,218,27159
00:10:27,218,27159
00:10:28,218,27159
00:10:29,218,27158
00:10:30,218,27158
00:10:31,218,27158
00:10:32,218,27158
00:10:33,218,27158
00:10:34,218,27158
00:10:36,218,27158
00:10:37,218,27158
00:10:38,218,27157
00:10:39,218,27157
00:10:40,218,27157
00:10:41,218,27157
00:10:42,218,27157
00:10:43,218,27157
00:10:44,218,27157
00:10:44,218,27157
00:10:45,218,27156
00:10:46,218,27156
00:10:47,218,27156
00:10:48,218,27156
00:10:50,218,27156
00:10:51,218,27156
00:10:51,218,27156
00:10:53,218,27156
00:10:54,218,27156
00:10:55,218,27155
00:10:56,218,27155
00:10:57,218,27155
00:10:57,218,27155
00:10:58,218,27155
00:10:59,218,27155
00:11:00,218,27155
00:11:01,219,27155
00:11:02,219,27154
00:11:03,219,27154
00:11:05,219,27154
00:11:06,219,27154
00:11:07,219,27154
00:11:08,219,27154
00:11:09,219,27154
00:11:10,219,27153
00:11:11,219,27153
00:11:13,219,27153
00:11:14,219,27153
00:11:15,219,27153
00:11:15,219,27153
00:11:16,219,27153
00:11:17,219,27152
00:11:18,219,27152
00:11:19,219,27152
00:11:21,219,27152
00:11:22,219,27152
00:11:23,219,27152
00:11:24,219,27151
00:11:25,219,27151
00:11:26,219,27151
00:11:27,219,27151
00:11:28,219,27151
00:11:29,219,27151
00:11:30,219,27151
00:11:30,219,27151
00:11:31,219,27150
00:11:32,219,27150
00:11:33,220,27150
00:11:34,220,27150
00:11:35,220,27150
00:11:36,220,27150
00:11:37,220,27149
00:11:39,220,27149
00:11:40,220,27149
00:11:41,220,27149
00:11:42,220,27149
00:11:43,220,27149
00:11:44,220,27149
00:11:45,220,27148
00:11:46,220,27148
00:11:47,220,27148
00:11:47,220,27148
00:11:48,220,27148
00:11:49,220,27148
00:11:50,220,27148
00:11:51,220,27147
00:11:52,220,27147
00:11:54,220,27147
00:11:55,220,27147
00:11:56,220,27147
00:11:57,220,27147
00:11:58,220,27146
00:11:59,220,27146
00:12:00,220,27146
00:12:01,220,27146
00:12:02,220,27146
00:12:02,221,27146
00:12:03,221,27146
00:12:04,221,27145
00:12:05,221,27145
00:12:06,221,27145
00:12:08,221,27145
00:12:09,221,27145
00:12:10,221,27145
00:12:11,221,27144
00:12:12,221,27144
00:12:13,221,27144
00:12:14,221,27144
00:12:15,221,27144
00:12:16,221,27144
00:12:19,221,27143
00:12:20,221,27143
00:12:21,221,27143
00:12:22,221,27142
00:12:23,221,27142
00:12:24,221,27142
00:12:25,221,27142
00:12:26,221,27142
00:12:28,221,27142
00:12:29,221,27141
00:12:30,222,27141
00:12:31,222,27141
00:12:32,222,27141
00:12:33,222,27141
00:12:34,222,27141
00:12:35,222,27140
00:12:36,222,27140
00:12:36,222,27140
00:12:37,222,27140
00:12:38,222,27140
00:12:39,222,27140
00:12:40,222,27139
00:12:42,222,27139
00:12:43,222,27139
00:12:44,222,27139
00:12:45,222,27139
00:12:45,222,27138
00:12:48,222,27138
00:12:50,222,27138
00:12:50,222,27138
00:12:51,222,27137
00:12:52,222,27137
00:12:53,222,27137
00:12:54,222,27137
00:12:55,223,27137
00:12:57,223,27137
00:12:58,223,27137
00:12:59,223,27136
00:12:59,223,27136
00:13:01,223,27136
00:13:02,223,27136
00:13:03,223,27136
00:13:04,223,27135
00:13:05,223,27135
00:13:06,223,27135
00:13:07,223,27135
00:13:08,223,27135
00:13:08,223,27135
00:13:09,223,27135
00:13:10,223,27134
00:13:11,223,27134
00:13:12,223,27134
00:13:13,223,27134
00:13:15,223,27134
00:13:16,223,27133
00:13:17,223,27133
00:13:18,223,27133
00:13:19,224,27133
00:13:19,224,27133
00:13:21,224,27133
00:13:22,224,27132
00:13:23,224,27132
00:13:23,224,27132
00:13:24,224,27132
00:13:25,224,27132
00:13:26,224,27132
00:13:27,224,27131
00:13:29,224,27131
00:13:29,224,27131
00:13:30,224,27131
00:13:31,224,27131
00:13:33,224,27131
00:13:35,224,27130
00:13:36,224,27130
00:13:37,224,27130
00:13:38,224,27130
00:13:39,224,27130
00:13:40,224,27129
00:13:41,224,27129
00:13:41,225,27129
00:13:42,225,27129
00:13:46,225,27128
00:13:46,225,27128
00:13:48,225,27128
00:13:49,225,27128
00:13:50,225,27128
00:13:51,225,27127
00:13:52,225,27127
00:13:54,225,27127
00:13:55,225,27127
00:13:55,225,27126
00:13:57,225,27126
00:13:57,225,27126
00:13:58,225,27126
00:13:59,225,27126
00:14:00,225,27125
00:14:01,225,27125
00:14:02,225,27125
00:14:03,226,27125
00:14:05,226,27124
00:14:05,226,27124
00:14:07,226,27124
00:14:08,226,27124
00:14:09,226,27124
00:14:10,226,27123
00:14:11,226,27123
00:14:12,226,27123
00:14:13,226,27123
00:14:17,226,27121
00:14:18,226,27121
00:14:19,226,27121
00:14:20,226,27120
00:14:21,226,27120
00:14:23,226,27120
00:14:24,226,27120
00:14:25,227,27119
00:14:26,227,27119
00:14:27,227,27119
00:14:28,227,27119
00:14:29,227,27118
00:14:29,227,27118
00:14:30,227,27118
00:14:31,227,27117
00:14:32,227,27117
00:14:35,227,27116
00:14:36,227,27116
00:14:38,227,27116
00:14:39,227,27115
00:14:40,227,27115
00:14:41,227,27115
00:14:42,227,27114
00:14:43,227,27114
00:14:44,227,27114
00:14:45,228,27113
00:14:46,228,27113
00:14:47,228,27113
00:14:47,228,27113
00:14:52,228,27111
00:14:53,228,27111
00:14:54,228,27111
00:14:56,228,27111
00:14:57,228,27110
00:14:58,228,27110
00:14:59,228,27110
00:15:00,228,27110
